単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20260511,10:00,8948,4160,624,998,84,220,0,244,156,440,110.1,3249,3366,11,125,0,4,1464,222,8948
20260511,10:30,8894,4152,500,996,84,200,0,248,158,446,110.1,3291,3526,17,130,0,2,1424,224,8894
20260511,11:00,9108,4158,372,964,84,286,0,248,154,434,110.1,3871,3213,15,109,-102,-26,1572,222,9108
20260511,11:30,9134,4154,398,928,82,224,0,252,158,444,110.1,4179,3469,15,81,-352,-20,1552,224,9134
20260511,12:00,8996,4160,314,938,82,222,0,250,154,434,110.1,4515,3244,19,98,-724,-12,1580,224,8996
20260511,12:30,8644,4150,340,940,80,200,0,252,156,440,110.1,4527,3522,17,105,-1138,2,1544,222,8644
20260511,13:00,8668,4156,324,884,76,212,0,252,154,440,110.1,4627,3927,15,103,-1226,2,1472,224,8668
20260511,13:30,9004,4156,430,994,78,218,0,250,158,438,110.1,4728,3844,16,99,-1180,10,1516,224,9004
20260511,14:00,9088,4158,360,1004,80,226,0,248,154,442,110.1,4910,3430,22,108,-1198,0,1540,222,9088
20260511,14:30,9278,4150,432,1000,78,220,0,246,156,442,110.1,5068,3313,16,108,-1168,14,1600,224,9278
20260511,15:00,9378,4156,392,1002,80,228,0,240,156,434,110.1,5180,2958,16,102,-1130,0,1600,224,9378
20260511,15:30,9364,4158,402,1002,78,224,0,294,156,442,110.1,5106,2366,14,102,-1130,-6,1600,224,9364
20260511,16:00,9498,4152,414,1002,78,270,0,302,156,434,113.7,5152,1429,14,103,-1040,16,1676,224,9498
20260511,16:30,9506,4154,388,1002,82,304,0,320,158,446,123.6,4915,619,13,94,-788,-4,1708,224,9506
20260511,17:00,9542,4152,294,1002,88,344,0,346,156,434,129.1,4351,0,27,37,-526,-2,1348,224,9542
20260511,17:30,9328,4146,408,1322,88,336,0,378,156,478,0,2993,0,39,0,-438,-2,800,224,9328
20260511,18:00,9330,4152,536,1556,92,334,0,542,156,548,0,1853,0,43,0,548,16,1288,242,9330
20260511,18:30,9252,4148,566,1944,96,346,0,792,158,570,0,833,0,45,0,950,2,1468,270,9252
20260511,19:00,9044,4146,566,1960,96,354,0,826,154,556,0,163,0,49,0,1084,2,1188,276,9044
20260511,19:30,9036,4152,572,1964,98,338,0,860,156,572,0,53,0,49,0,1088,2,1144,276,9036
20260511,20:00,8926,4152,582,1866,94,380,0,872,156,554,0,0,0,102,0,994,4,1108,278,8926
20260511,20:30,8750,4154,576,1872,96,340,0,704,156,572,0,0,0,90,0,922,0,1004,272,8750
20260511,21:00,8560,4156,602,1864,92,364,0,634,158,556,0,0,0,82,0,822,-2,1028,260,8560
20260511,21:30,8438,4152,580,1866,90,346,0,516,158,572,0,0,0,72,0,814,0,976,248,8438
20260511,22:00,8200,4158,596,1768,86,356,0,474,156,566,0,0,0,52,0,620,-4,868,240,8200
20260511,22:30,8114,4152,580,1764,84,344,0,410,156,570,0,0,0,56,0,640,0,884,242,8114
20260511,23:00,7926,4156,612,1756,82,360,0,338,156,568,0,0,0,38,0,504,2,876,230,7926
20260511,23:30,7878,4156,578,1764,78,352,0,322,156,574,0,0,0,50,0,558,6,944,228,7878
20260511,24:00:00,7586,4154,536,1762,76,396,0,320,156,568,0,0,0,48,0,280,-16,924,230,7586
20260512,0:30,7388,4154,454,1660,74,378,0,274,156,574,0,0,0,52,0,48,4,668,228,7388
20260512,1:00,7168,4156,302,1592,68,404,0,294,156,564,0,0,0,52,0,-38,-14,596,228,7168
20260512,1:30,7062,4158,344,1602,70,434,0,300,156,574,0,0,0,54,0,-288,-18,552,228,7062
20260512,2:00,7046,4154,310,1598,64,512,0,304,158,564,0,0,0,66,0,-296,-16,600,228,7046
20260512,2:30,7194,4156,418,1600,68,552,0,298,156,574,0,0,0,58,0,-244,0,672,230,7194
20260512,3:00,7326,4156,404,1654,70,650,0,332,158,556,0,0,0,66,0,-194,0,756,230,7326
20260512,3:30,7612,4154,560,1728,72,886,0,392,156,576,0,0,0,66,0,128,12,1348,230,7612
20260512,4:00,7918,4158,624,1786,70,934,0,682,158,564,0,0,0,66,0,142,4,1504,234,7918
20260512,4:30,8152,4152,638,1840,74,922,0,760,156,576,0,0,0,68,0,244,18,1540,244,8152
20260512,5:00,8352,4154,622,1880,74,956,0,784,156,562,0,0,0,72,0,164,0,1316,244,8352
20260512,5:30,8480,4152,630,1892,78,928,0,782,158,576,0,6,0,70,0,516,8,1560,244,8480
20260512,6:00,8346,4158,606,1842,76,932,0,690,156,564,0,62,0,76,0,278,0,1328,234,8346
20260512,6:30,8120,4152,558,1642,80,860,0,616,158,572,0,636,0,64,0,220,-4,1664,230,8120
20260512,7:00,7826,4152,498,1422,76,496,0,412,154,556,0,1462,0,58,0,-2,-6,1680,228,7826
20260512,7:30,8108,4158,446,1044,82,324,0,374,156,504,0,2460,507,52,0,-106,-14,1600,228,8108
20260512,8:00,8078,4150,352,968,82,330,0,368,156,436,128.8,3022,1097,46,0,-534,-16,1508,226,8078
20260512,8:30,8294,4158,414,938,82,286,0,344,156,446,123.3,3608,1580,44,0,-798,-8,1604,228,8294
20260512,9:00,8780,4152,412,914,82,252,0,334,154,438,114.8,4100,2062,38,0,-790,-20,1512,226,8780
20260512,9:30,9102,4154,482,976,84,218,0,284,156,444,110.2,4336,2672,42,0,-796,14,1516,224,9102
20260512,10:00,9186,4108,424,954,84,234,0,276,152,440,110.2,4590,2993,48,0,-798,-16,1532,222,9186
20260512,10:30,9172,4068,392,898,80,216,0,292,156,442,110.2,4720,2938,60,0,-820,-2,1552,222,9172
20260512,11:00,9184,4068,362,864,82,252,0,286,152,432,110.2,4824,2685,58,0,-874,-10,1532,220,9184
20260512,11:30,9196,4080,410,874,82,228,0,258,154,442,110.2,4752,2426,74,0,-844,2,1536,220,9196
20260512,12:00,9274,4094,478,970,80,242,0,262,156,436,110.2,4556,2365,88,0,-812,6,1504,222,9274
20260512,12:30,8986,4110,390,904,76,230,0,270,154,442,110.2,4528,2317,96,0,-914,0,1520,220,8986
20260512,13:00,8820,4128,310,812,76,262,0,268,156,440,110.2,4838,1996,114,0,-1232,-14,1560,222,8820
20260512,13:30,9294,4142,284,808,72,252,0,274,154,444,110.2,5372,1581,122,0,-1242,-20,1588,220,9294
20260512,14:00,9422,4150,264,748,82,258,0,274,154,434,110.2,5812,1194,60,0,-1236,-16,1784,222,9422
20260512,14:30,9384,4158,436,666,82,232,0,268,156,446,110.2,5235,1533,89,0,-1096,16,1524,220,9384
20260512,15:00,9194,4156,486,672,82,248,0,226,152,436,111.6,4937,971,103,0,-1052,26,1500,222,9194
20260512,15:30,9324,4150,486,764,80,244,0,256,154,444,117.1,4981,635,111,0,-968,14,1612,220,9324
20260512,16:00,9488,4156,384,806,80,282,0,260,154,436,129.2,5027,2,113,0,-818,-8,1604,220,9488
20260512,16:30,9470,4156,482,1020,82,286,0,266,154,480,0,4167,0,129,0,-300,4,1676,220,9470
20260512,17:00,9426,4154,510,1324,90,432,0,298,154,544,0,2937,0,91,0,342,0,1672,222,9426
20260512,17:30,9288,4146,500,1810,90,616,0,386,154,564,0,1844,0,56,0,478,-4,1584,232,9288
20260512,18:00,9198,4144,548,1882,92,934,0,454,154,568,0,914,0,52,0,962,6,1752,240,9198
20260512,18:30,9180,4150,644,2032,98,916,0,678,154,572,0,358,0,90,0,840,10,1624,262,9180
20260512,19:00,9106,4146,644,2114,98,910,0,768,154,554,0,56,0,128,0,746,8,1496,276,9106
20260512,19:30,9170,4146,660,2114,100,912,0,774,154,572,0,36,0,118,0,792,2,1488,278,9170
20260512,20:00,8954,4148,676,2024,100,848,0,770,154,558,0,0,0,106,0,616,-20,1304,278,8954
20260512,20:30,8760,4154,694,2024,98,890,0,726,154,572,0,0,0,76,0,734,14,1644,268,8760
20260512,21:00,8630,4150,684,2022,94,930,0,694,156,556,0,0,0,50,0,502,0,1464,256,8630
20260512,21:30,8380,4152,720,2020,92,868,0,632,154,570,0,0,0,50,0,460,-8,1572,242,8380
20260512,22:00,8128,4156,738,1914,86,802,0,636,154,564,0,0,0,80,0,354,-20,1572,236,8128
20260512,22:30,8110,4154,742,1932,88,908,0,596,154,574,0,0,0,68,0,254,-16,1580,236,8110
20260512,23:00,7870,4156,728,1858,80,928,0,554,154,566,0,0,0,58,0,410,12,1860,226,7870
20260512,23:30,7834,4156,732,1816,80,900,0,464,156,574,0,0,0,48,0,540,12,1868,224,7834
20260512,24:00:00,7630,4152,738,1842,76,880,0,424,152,566,0,0,0,22,0,298,-4,1740,224,7630
20260513,0:30,7564,4154,790,1730,76,754,0,396,154,572,0,0,0,26,0,188,-12,1496,232,7564
20260513,1:00,7324,4154,768,1776,72,902,0,410,152,564,0,0,0,24,0,42,-20,1752,232,7324
20260513,1:30,7160,4154,658,1780,70,886,0,426,156,574,0,0,0,16,0,0,-18,1776,234,7160
20260513,2:00,7074,4156,568,1776,70,884,0,418,150,564,0,0,0,8,0,0,-18,1736,234,7074
20260513,2:30,7178,4156,598,1850,70,880,0,450,154,574,0,0,0,22,0,0,-22,1788,234,7178
20260513,3:00,7320,4154,632,1920,68,886,0,450,154,564,0,0,0,14,0,0,0,1756,234,7320
20260513,3:30,7558,4152,672,2004,74,888,0,616,154,576,0,0,0,18,0,0,0,1832,236,7558
20260513,4:00,7910,4154,762,2198,70,920,0,680,156,562,0,0,0,30,0,0,2,1860,236,7910
20260513,4:30,8064,4156,682,2424,76,892,0,692,156,578,0,0,0,52,0,0,0,1884,240,8064
20260513,5:00,8232,4150,690,2488,76,928,0,672,152,560,0,0,0,46,0,62,18,1852,242,8232
20260513,5:30,8310,4158,666,2488,78,910,0,690,154,572,0,6,0,36,0,180,16,1892,248,8310
20260513,6:00,8100,4152,524,2296,78,938,0,704,154,564,0,46,0,18,0,180,14,1804,236,8100
20260513,6:30,8000,4156,402,2018,80,782,0,696,156,572,0,510,0,12,0,182,-10,1788,232,8000
20260513,7:00,7838,4152,408,1576,78,484,0,550,152,550,0,1278,0,6,0,144,-14,1760,234,7838
20260513,7:30,7912,4158,386,1274,78,304,0,418,154,500,0,2614,0,6,0,-426,-22,1764,232,7912
20260513,8:00,7964,4156,364,1032,78,300,0,378,154,436,128.8,3284,743,0,0,-708,-10,1732,232,7964
20260513,8:30,8290,4154,402,956,76,256,0,348,154,448,118.7,3696,1420,2,0,-814,-10,1608,230,8290
20260513,9:00,8692,4154,442,912,78,258,0,350,154,430,112.6,4102,1967,0,0,-834,-18,1564,228,8692
20260513,9:30,8914,4154,430,900,78,240,0,314,156,442,110.2,4618,2182,0,0,-858,6,1792,226,8914
20260513,10:00,9148,4106,484,916,76,256,0,312,152,436,110.2,4880,2819,0,0,-876,14,1832,224,9148
20260513,10:30,9242,4078,472,906,76,232,0,298,154,442,110.2,5016,3254,0,0,-898,14,1772,224,9242
20260513,11:00,9398,4080,400,892,80,246,0,288,152,438,110.2,5096,3483,0,0,-980,8,1528,226,9398
20260513,11:30,9380,4080,474,810,78,238,0,306,154,442,110.2,5198,3332,4,0,-1142,10,1496,224,9380
20260513,12:00,9408,4098,590,756,78,244,0,298,154,436,110.2,5086,3347,12,0,-1096,6,1480,226,9408
20260513,12:30,9042,4118,614,758,74,228,0,298,154,444,110.2,4602,3487,10,0,-1000,-4,1480,226,9042
20260513,13:00,9122,4124,664,786,74,260,0,306,154,438,110.2,4184,3805,8,0,-640,10,1472,226,9122
20260513,13:30,9364,4142,650,920,72,238,0,302,156,448,110.2,4238,3174,8,0,-564,8,1480,226,9364
20260513,14:00,9190,4150,510,1034,76,258,0,300,154,436,110.2,4350,2274,4,0,-718,2,1592,226,9190
20260513,14:30,9270,4152,448,1096,76,236,0,298,154,446,110.2,4610,1890,8,0,-898,2,1584,226,9270
20260513,15:00,9378,4158,462,1178,82,258,0,306,154,438,110.2,4746,1594,10,0,-1046,2,1596,226,9378
20260513,15:30,9540,4150,566,1284,80,244,0,288,154,444,111.8,4812,1269,18,0,-1090,-8,1628,226,9540
20260513,16:00,9538,4160,456,1272,86,268,0,278,154,440,119.2,4784,591,18,0,-904,-16,1684,226,9538
20260513,16:30,9396,4154,416,1222,84,314,0,364,154,444,129.2,4562,0,22,0,-850,-4,1712,226,9396
20260513,17:00,9500,4154,520,1332,92,468,0,394,154,478,0,3750,0,10,0,-274,-18,1784,224,9500
20260513,17:30,9426,4146,492,1530,92,624,0,632,154,550,0,2758,0,4,0,152,-10,1924,226,9426
20260513,18:00,9512,4148,592,2014,92,952,0,724,154,556,0,1750,0,2,0,238,-6,1940,236,9512
20260513,18:30,9370,4148,780,2462,100,916,0,762,154,574,0,832,0,2,0,444,-8,2060,264,9370
20260513,19:00,9174,4150,648,2692,100,818,0,774,154,564,0,188,0,4,0,842,0,2040,280,9174
20260513,19:30,9188,4146,700,2728,102,892,0,778,154,574,0,52,0,6,0,878,-4,2100,282,9188
20260513,20:00,9084,4150,568,2672,102,920,0,768,154,562,0,0,0,50,0,878,-2,2020,282,9084
20260513,20:30,8864,4148,510,2646,102,830,0,752,154,568,0,0,0,54,0,840,4,2024,280,8864
20260513,21:00,8682,4156,514,2590,98,860,0,770,152,562,0,0,0,50,0,668,-2,2008,272,8682
20260513,21:30,8462,4152,440,2542,96,816,0,746,154,576,0,0,0,32,0,642,2,1992,256,8462
20260513,22:00,8286,4154,418,2418,88,860,0,644,152,566,0,0,0,14,0,658,-6,1920,240,8286
20260513,22:30,8160,4150,444,2400,86,832,0,548,154,570,0,0,0,6,0,686,0,1952,236,8160
20260513,23:00,8002,4154,406,2364,84,734,0,502,152,576,0,0,0,4,0,646,12,1864,232,8002
20260513,23:30,7866,4150,346,2386,80,712,0,414,154,574,0,0,0,2,0,672,8,1864,232,7866
20260513,24:00:00,7746,4150,438,2142,76,734,0,384,154,570,0,0,0,2,0,662,4,1804,234,7746
20260514,0:30,7408,4154,520,2236,78,742,0,356,154,574,0,0,0,2,0,136,2,1776,230,7408
20260514,1:00,7194,4150,500,2096,70,732,0,340,152,570,0,0,0,0,0,128,2,1776,230,7194
20260514,1:30,7050,4152,394,2084,70,624,0,352,154,580,0,0,0,0,0,134,4,1728,230,7050
20260514,2:00,7042,4150,406,2070,70,646,0,388,154,564,0,0,0,0,0,128,-8,1756,230,7042
20260514,2:30,7132,4152,394,2088,70,626,0,438,154,574,0,0,0,2,0,134,-6,1724,230,7132
20260514,3:00,7280,4152,418,2214,68,678,0,452,152,570,0,0,0,4,0,128,-6,1780,230,7280
20260514,3:30,7572,4150,426,2304,74,714,0,450,156,580,0,0,0,2,0,252,-10,1756,230,7572
20260514,4:00,7814,4152,528,2404,68,748,0,470,152,564,0,0,0,10,0,250,-2,1764,234,7814
20260514,4:30,7996,4150,624,2444,78,722,0,512,154,578,0,0,0,8,0,346,-8,1852,240,7996
20260514,5:00,8198,4152,608,2462,76,744,0,542,154,566,0,0,0,8,0,522,0,1884,248,8198
20260514,5:30,8270,4152,542,2338,80,738,0,592,156,578,0,0,0,12,0,704,-10,1856,244,8270
20260514,6:00,8146,4150,588,2088,76,788,0,588,152,568,0,100,0,26,0,608,-10,1812,236,8146
20260514,6:30,8034,4154,676,1494,80,842,0,540,156,560,0,750,0,26,0,270,-4,1740,230,8034
20260514,7:00,7800,4156,496,1236,80,598,0,520,152,498,0,1602,0,16,0,-58,-12,1712,228,7800
20260514,7:30,8014,4150,524,1090,78,344,0,416,154,444,128.3,3034,0,6,0,-738,0,1716,228,8014
20260514,8:00,8082,4156,632,1054,80,352,0,348,154,438,128.9,3278,1260,4,3,-990,6,1656,226,8082
20260514,8:30,8428,4154,800,1140,76,302,0,306,154,448,121.7,3520,1959,4,14,-1104,2,1600,226,8428
20260514,9:00,8952,4150,692,1148,76,262,0,276,152,436,112.7,3946,2581,4,20,-872,2,1544,224,8952
20260514,9:30,9326,4154,790,1176,76,248,0,270,154,444,110.3,4140,3366,2,30,-816,18,1552,222,9326
20260514,10:00,9536,4154,688,1156,78,262,0,270,152,442,110.3,4372,3788,2,28,-806,8,1464,222,9536
20260514,10:30,9554,4154,522,1078,74,242,0,238,154,442,110.3,4814,3852,2,41,-850,6,1544,222,9554
20260514,11:00,9688,4146,526,982,78,260,0,232,152,442,110.3,5068,3950,2,57,-792,12,1644,224,9688
20260514,11:30,9732,4154,498,986,74,252,0,230,154,446,110.3,5105,4104,7,48,-838,8,1568,224,9732
20260514,12:00,9686,4150,446,988,74,262,0,228,154,440,110.3,5299,3905,9,67,-1048,-4,1536,224,9686
20260514,12:30,9460,4152,560,990,72,240,0,252,154,444,110.3,5063,4096,17,87,-1098,14,1624,224,9460
20260514,13:00,9232,4152,606,986,74,258,0,280,154,442,110.3,4777,4014,43,95,-1074,2,1692,224,9232
20260514,13:30,9690,4150,630,990,74,248,0,278,154,442,110.3,4719,3999,71,98,-642,0,1648,224,9690
20260514,14:00,9878,4152,470,948,78,256,0,278,154,442,110.3,4729,3621,139,103,-404,0,1588,224,9878
20260514,14:30,9940,4150,508,930,74,246,0,274,154,442,110.3,4913,3166,199,92,-556,2,1620,224,9940
20260514,15:00,10004,4156,476,982,78,264,0,278,154,440,110.3,5237,2383,229,85,-832,-6,1676,224,10004
20260514,15:30,10036,4154,468,1002,78,284,0,300,154,444,110.3,5242,1917,228,87,-860,-8,1672,222,10036
20260514,16:00,10166,4148,540,1072,82,302,0,302,152,438,116.6,5062,1198,228,83,-700,-8,1672,220,10166
20260514,16:30,10286,4154,592,1154,84,320,0,318,154,444,129.3,4722,408,246,61,-466,-16,1640,220,10286
20260514,17:00,10064,4152,662,1374,88,482,0,350,154,472,0,3648,0,238,43,-74,0,1704,222,10064
20260514,17:30,9766,4144,706,1784,90,626,0,398,154,538,0,2368,0,296,0,330,-22,1868,222,9766
20260514,18:00,9712,4148,664,2458,92,824,0,444,152,560,0,1412,0,326,0,320,-14,1904,230,9712
20260514,18:30,9474,4148,782,2554,98,906,0,734,154,568,0,654,0,310,0,342,-10,2016,250,9474
20260514,19:00,9340,4146,834,2740,100,946,0,764,152,564,0,142,0,270,0,470,16,2068,264,9340
20260514,19:30,9288,4144,826,2760,100,928,0,782,154,574,0,22,0,202,0,594,18,2080,264,9288
20260514,20:00,9120,4144,792,2664,100,922,0,780,152,560,0,0,0,228,0,596,12,2096,266,9120
20260514,20:30,8908,4148,716,2668,100,772,0,760,154,568,0,0,0,212,0,594,10,2056,262,8908
20260514,21:00,8724,4148,628,2672,92,738,0,714,154,566,0,0,0,168,0,594,12,2016,254,8724
20260514,21:30,8562,4148,596,2644,94,716,0,646,154,572,0,0,0,168,0,594,0,2012,242,8562
20260514,22:00,8386,4148,618,2514,86,740,0,648,152,566,0,0,0,186,0,462,-2,1964,232,8386
20260514,22:30,8284,4156,624,2566,86,746,0,572,156,572,0,0,0,132,0,336,0,1892,230,8284
20260514,23:00,8066,4144,606,2506,82,780,0,544,152,566,0,0,0,106,0,126,10,1784,228,8066
20260514,23:30,7952,4150,612,2492,78,742,0,500,156,574,0,0,0,86,0,128,2,1796,228,7952
20260514,24:00:00,7736,4152,550,2426,78,724,0,452,150,566,0,0,0,76,0,122,-20,1768,228,7736
20260515,0:30,7500,4144,598,2366,76,672,0,308,154,574,0,0,0,64,0,132,-22,1784,218,7500
20260515,1:00,7260,4150,442,2322,70,606,0,286,154,566,0,0,0,66,0,126,-16,1728,216,7260
20260515,1:30,7184,4152,394,2316,70,600,0,342,154,576,0,0,0,70,0,126,-16,1816,216,7184
20260515,2:00,7156,4148,426,2232,66,648,0,348,154,566,0,0,0,78,0,122,-18,1832,218,7156
20260515,2:30,7224,4150,486,2168,70,632,0,380,156,574,0,0,0,70,0,130,-12,1796,216,7224
20260515,3:00,7354,4152,440,2300,70,632,0,392,152,564,0,0,0,70,0,126,-10,1752,218,7354
20260515,3:30,7584,4150,478,2416,70,644,0,450,154,574,0,0,0,90,0,128,14,1800,216,7584
20260515,4:00,7884,4150,496,2478,70,830,0,516,154,566,0,0,0,94,0,126,14,1832,222,7884
20260515,4:30,8092,4154,580,2514,74,900,0,520,156,576,0,0,0,106,0,120,14,1852,230,8092
20260515,5:00,8282,4144,562,2478,74,976,0,540,152,564,0,0,0,100,0,226,10,1780,236,8282
20260515,5:30,8420,4150,704,2224,78,954,0,522,156,582,0,1,0,91,0,508,14,1800,236,8420
20260515,6:00,8208,4152,698,1850,78,882,0,510,152,560,0,99,0,91,0,668,6,1764,226,8208
20260515,6:30,8280,4150,712,1676,80,778,0,422,156,568,0,747,0,97,0,434,-8,1748,216,8280
20260515,7:00,8024,4148,498,1360,78,582,0,396,152,518,0,1597,0,95,0,156,-24,1748,216,8024
20260515,7:30,8320,4152,584,1202,80,360,0,326,156,470,128.2,2754,418,92,0,-340,-18,1712,214,8320
20260515,8:00,8290,4150,582,1256,74,364,0,316,152,458,128.2,2888,1524,78,0,-584,-16,1644,216,8290
20260515,8:30,8580,4154,524,1162,78,342,0,344,154,466,128.2,3241,2166,67,0,-586,-16,1564,214,8580
20260515,9:00,9114,4148,532,1270,82,290,0,336,152,460,128.2,3635,2871,61,0,-534,-10,1520,212,9114
20260515,9:30,9412,4152,462,1200,78,246,0,334,154,468,128.2,4089,3263,43,0,-514,14,1524,210,9412
20260515,10:00,9496,4150,538,1100,78,260,0,304,152,458,128.2,4527,3482,29,0,-516,16,1808,208,9496
20260515,10:30,9578,4150,424,954,72,256,0,280,152,460,128.2,5153,3235,33,0,-760,24,1828,208,9578
20260515,11:00,9732,4154,422,886,70,260,0,278,154,460,128.2,5491,3246,31,0,-878,6,1812,210,9732
20260515,11:30,9800,4150,500,940,70,252,0,252,154,464,128.2,5607,3387,43,0,-1066,14,1788,208,9800
20260515,12:00,9872,4152,490,888,70,262,0,246,154,460,128.2,5741,3447,33,0,-1086,2,1748,208,9872
20260515,12:30,9714,4148,572,890,70,250,0,268,154,462,123.6,5463,3835,29,0,-1110,-2,1688,208,9714
20260515,13:00,9564,4152,606,890,66,260,0,268,154,446,121.2,5323,3937,41,0,-1118,-4,1728,208,9564
20260515,13:30,9938,4150,658,1028,70,254,0,278,154,448,121.2,5371,3685,47,0,-1010,-6,1712,208,9938
20260515,14:00,10086,4146,562,1104,70,264,0,278,154,436,121.2,5533,3279,55,0,-892,0,1832,208,10086
20260515,14:30,10286,4152,506,1118,74,260,0,316,154,430,121.2,5761,2949,65,0,-900,2,1860,208,10286
20260515,15:00,10334,4154,492,1212,78,254,0,322,152,426,121.2,5661,2311,67,0,-1094,2,1600,208,10334
20260515,15:30,10344,4152,564,1270,76,262,0,296,154,424,121.2,5649,1616,57,0,-1126,-18,1624,208,10344
20260515,16:00,10412,4150,580,1264,76,382,0,282,152,418,121.2,5601,766,73,0,-1136,-10,1628,208,10412
20260515,16:30,10440,4152,590,1164,82,520,0,286,154,424,121.2,5441,0,79,0,-986,-14,1660,208,10440
20260515,17:00,10368,4154,684,1330,88,732,0,336,154,456,0,4279,0,71,0,-382,6,1748,208,10368
20260515,17:30,10078,4142,808,1666,90,830,0,388,154,508,0,2981,0,65,0,30,-4,1788,208,10078
20260515,18:00,9928,4148,948,2170,92,814,0,536,154,518,0,1801,0,59,0,444,-22,1956,222,9928
20260515,18:30,9770,4144,936,2434,98,902,0,678,154,522,0,869,0,77,0,700,4,2000,252,9770
20260515,19:00,9508,4148,968,2558,100,944,0,698,154,520,0,211,0,77,0,766,16,1920,268,9508
20260515,19:30,9548,4148,1008,2744,100,944,0,706,154,526,0,52,0,78,0,904,10,2096,270,9548
20260515,20:00,9294,4148,898,2674,100,774,0,704,154,516,0,0,0,122,0,968,0,2036,272,9294
20260515,20:30,9106,4154,834,2676,98,786,0,714,154,526,0,0,0,108,0,802,12,2024,266,9106
20260515,21:00,8864,4154,686,2670,94,734,0,762,150,516,0,0,0,76,0,756,2,1996,260,8864
20260515,21:30,8716,4154,500,2646,92,714,0,708,156,526,0,0,0,86,0,852,0,1960,242,8716
20260515,22:00,8486,4154,536,2412,86,732,0,666,152,516,0,0,0,84,0,858,4,1940,226,8486
20260515,22:30,8442,4150,620,2390,86,710,0,606,154,524,0,0,0,66,0,794,10,1892,224,8442
20260515,23:00,8198,4152,612,2432,82,744,0,484,154,522,0,0,0,62,0,584,0,1848,218,8198
20260515,23:30,8086,4152,564,2364,82,700,0,440,154,530,0,0,0,58,0,584,0,1760,218,8086
20260515,24:00:00,7850,4156,550,2310,78,694,0,410,152,514,0,0,0,48,0,498,0,1784,224,7850
20260516,0:30,7628,4150,584,2300,76,616,0,324,156,528,0,0,0,44,0,242,-4,1604,216,7628
20260516,1:00,7308,4152,456,2224,72,632,0,284,150,516,0,0,0,40,0,128,-10,1552,216,7308
20260516,1:30,7172,4152,432,2120,72,612,0,266,154,526,0,0,0,44,0,154,-10,1564,214,7172
20260516,2:00,7114,4148,446,2036,70,630,0,260,154,516,0,0,0,46,0,150,-14,1540,212,7114
20260516,2:30,7180,4156,438,2132,70,618,0,298,154,528,0,0,0,42,0,126,-10,1584,212,7180
20260516,3:00,7342,4148,398,2278,70,636,0,364,152,514,0,0,0,46,0,126,2,1608,216,7342
20260516,3:30,7484,4154,404,2334,72,616,0,404,154,528,0,0,0,56,0,198,-6,1644,214,7484
20260516,4:00,7702,4152,472,2428,70,664,0,428,152,516,0,0,0,50,0,224,12,1688,222,7702
20260516,4:30,7920,4150,572,2294,74,704,0,486,156,526,0,0,0,50,0,334,20,1672,226,7920
20260516,5:00,8108,4154,614,2286,74,736,0,492,152,516,0,0,0,40,0,500,0,1680,224,8108
20260516,5:30,8216,4148,656,2260,78,712,0,690,154,526,0,4,0,38,0,386,-8,1656,228,8216
20260516,6:00,7934,4152,668,2098,76,684,0,592,152,516,0,116,0,40,0,192,6,1576,218,7934
20260516,6:30,7812,4152,486,1622,80,542,0,424,156,516,0,757,0,33,0,184,-6,1348,214,7812
20260516,7:00,7428,4150,676,1238,72,324,0,316,152,474,0,1553,0,15,0,-376,-4,1376,214,7428
20260516,7:30,7614,4152,712,1202,76,308,0,254,156,424,121.3,2140,1091,6,2,-560,-8,1460,212,7614
20260516,8:00,7558,4152,616,1124,72,324,0,236,150,414,121.3,2270,1959,4,28,-548,-20,1448,212,7558
20260516,8:30,7770,4154,524,1050,72,296,0,234,156,424,121.3,2734,2587,6,39,-520,24,1596,212,7770
20260516,9:00,8104,4146,572,1064,72,268,0,230,152,418,121.3,3092,3276,6,53,-502,-24,1600,210,8104
20260516,9:30,8416,4156,524,1084,70,246,0,232,154,424,121.3,3499,3777,5,39,-540,-8,1640,210,8416
20260516,10:00,8590,4154,432,1056,70,262,0,230,152,416,121.3,3825,4161,3,39,-578,-8,1632,208,8590
20260516,10:30,8620,4148,400,944,70,250,0,232,154,424,121.3,3853,4572,3,46,-556,-20,1488,206,8620
20260516,11:00,8736,4154,378,902,70,264,0,230,152,414,121.3,4151,4482,1,31,-736,-12,1440,208,8736
20260516,11:30,8752,4154,468,898,68,250,0,230,154,424,121.3,4341,4610,3,56,-1040,-8,1396,206,8752
20260516,12:00,8748,4148,402,850,66,260,0,228,152,414,121.3,4677,4393,3,67,-1224,-20,1416,208,8748
20260516,12:30,8792,4148,348,762,68,250,0,232,154,424,121.3,4859,4268,3,67,-1242,-4,1416,206,8792
20260516,13:00,8644,4148,352,756,66,266,0,230,150,416,121.3,4735,4170,3,106,-1264,-20,1400,206,8644
20260516,13:30,8818,4150,536,756,68,252,0,232,154,422,121.3,4531,4180,3,113,-1086,18,1424,206,8818
20260516,14:00,8964,4150,658,780,64,264,0,232,152,420,121.3,4477,4184,3,96,-1066,16,1392,206,8964
