単位[MW平均],,,供給力(確報),,,,,,,,,,,,,,,,,,
DATE,TIME,エリア需要,原子力,火力（ＬＮＧ）,火力（石炭）,火力（石油）,火力（その他）,火力出力制御量,水力,地熱,バイオマス,バイオマス出力制御量,太陽光発電実績,太陽光出力制御量,風力発電実績,風力出力制御量,揚水,蓄電池,連系線,その他,合計
20260415,18:30,9280,4150,706,2754,100,900,0,752,156,562,0,254,0,212,0,500,-2,2008,244,9280
20260415,19:00,9360,4154,686,2750,102,902,0,904,154,556,0,34,0,224,0,704,22,2076,244,9360
20260415,19:30,9432,4154,670,2754,102,838,0,970,156,562,0,32,0,230,0,718,22,2020,244,9432
20260415,20:00,9272,4154,648,2760,98,672,0,948,156,576,0,0,0,260,0,738,2,1984,244,9272
20260415,20:30,9162,4158,660,2664,98,792,0,842,156,580,0,0,0,286,0,666,6,1984,238,9162
20260415,21:00,8960,4152,690,2648,100,822,0,764,156,572,0,0,0,312,0,484,8,1972,224,8960
20260415,21:30,8798,4156,694,2646,94,802,0,592,156,582,0,0,0,344,0,474,6,1956,208,8798
20260415,22:00,8612,4156,700,2660,92,714,0,498,156,580,0,0,0,366,0,438,0,1952,204,8612
20260415,22:30,8500,4158,702,2576,86,790,0,424,156,586,0,0,0,346,0,382,-6,1904,204,8500
20260415,23:00,8286,4154,708,2562,82,688,0,408,156,588,0,0,0,330,0,282,10,1884,202,8286
20260415,23:30,8212,4154,710,2538,82,634,0,362,156,586,0,0,0,370,0,244,16,1844,204,8212
20260415,24:00:00,7906,4162,662,2484,74,600,0,350,158,586,0,0,0,320,0,76,-2,1768,204,7906
20260416,0:30,7582,4148,536,2184,76,674,0,344,158,568,0,0,0,338,0,108,12,1772,208,7582
20260416,1:00,7432,4158,244,2084,70,744,0,330,154,532,0,0,0,312,0,206,-6,1604,208,7432
20260416,1:30,7314,4154,158,1752,70,596,0,334,156,522,0,0,0,290,0,126,-20,1032,208,7314
20260416,2:00,7372,4156,138,1738,70,590,0,332,154,516,0,0,0,318,0,120,-18,952,210,7372
20260416,2:30,7476,4154,160,1858,70,592,0,330,156,520,0,0,0,374,0,292,-10,1228,208,7476
20260416,3:00,7646,4156,136,1942,68,706,0,330,156,518,0,0,0,398,0,432,-10,1396,210,7646
20260416,3:30,7964,4158,124,2254,72,628,0,338,158,522,0,0,0,404,0,684,-6,1580,208,7964
20260416,4:00,8264,4154,128,2374,70,684,0,504,154,522,0,0,0,400,0,760,-4,1692,210,8264
20260416,4:30,8372,4158,144,2174,74,568,0,740,156,526,0,0,0,392,0,838,2,1620,220,8372
20260416,5:00,8592,4158,138,2274,74,656,0,716,156,518,0,0,0,388,0,966,12,1684,220,8592
20260416,5:30,8696,4154,150,2094,78,758,0,668,156,524,0,0,0,376,0,1110,10,1604,222,8696
20260416,6:00,8648,4158,150,1866,80,698,0,638,154,518,0,0,0,338,0,994,-16,1140,210,8648
20260416,6:30,8310,4158,160,1648,82,660,0,506,156,520,0,180,0,314,0,1174,-24,1436,212,8310
20260416,7:00,8132,4158,180,1334,84,534,0,460,154,518,0,706,0,276,0,860,-24,1316,208,8132
20260416,7:30,8076,4154,306,1090,84,324,0,384,158,516,0,1824,1,232,67,438,0,1640,206,8076
20260416,8:00,7944,4162,272,892,78,338,0,366,154,482,0,2866,1,212,66,-926,-6,1152,206,7944
20260416,8:30,8106,4156,322,804,80,302,0,366,156,446,96.5,4156,53,174,81,-1434,-4,1616,198,8106
20260416,9:00,8708,4154,374,746,80,258,0,364,154,434,96,4590,1042,142,102,-1340,8,1452,196,8708
20260416,9:30,9058,4160,300,748,78,230,0,340,156,444,96,4792,1943,120,123,-924,16,1596,194,9058
20260416,10:00,9130,4156,272,748,76,226,0,300,156,436,96,5276,2189,140,133,-1176,-6,1668,194,9130
20260416,10:30,9176,4158,284,748,74,216,0,300,156,446,96,5458,2925,98,162,-1320,12,1648,194,9176
20260416,11:00,9258,4154,282,752,74,232,0,296,154,432,96,5640,3381,78,197,-1390,10,1652,196,9258
20260416,11:30,9172,4160,392,754,72,194,0,296,156,444,96,5556,3666,96,181,-1508,10,1644,194,9172
20260416,12:00,9154,4156,380,754,72,182,0,296,158,440,96,5592,4013,126,168,-1568,-2,1628,196,9154
20260416,12:30,8894,4156,384,756,72,168,0,308,158,448,96,5346,4440,172,171,-1680,-4,1588,198,8894
20260416,13:00,8738,4156,408,756,66,184,0,314,156,434,96,5180,4575,212,178,-1798,6,1536,200,8738
20260416,13:30,8950,4154,420,754,70,162,0,308,156,446,96,5174,4177,232,176,-1540,4,1592,202,8950
20260416,14:00,9028,4158,350,756,74,172,0,318,158,436,96,5420,3678,252,142,-1606,-4,1660,204,9028
20260416,14:30,9166,4156,340,756,76,148,0,342,158,444,96,5538,3421,258,125,-1604,0,1644,198,9166
20260416,15:00,9108,4158,368,756,74,174,0,328,156,436,96,5546,2672,262,122,-1648,-2,1700,200,9108
20260416,15:30,9128,4158,362,754,76,156,0,334,156,450,96,5516,1955,270,121,-1558,-12,1740,206,9128
20260416,16:00,9132,4156,368,784,78,196,0,332,158,444,96,5402,987,270,113,-1500,-4,1752,200,9132
20260416,16:30,9258,4160,344,958,80,290,0,342,156,480,0,5062,238,274,99,-1300,-6,1776,194,9258
20260416,17:00,8924,4156,364,1116,84,326,0,344,158,512,0,3984,0,288,65,-870,-14,1720,196,8924
20260416,17:30,8950,4158,274,1496,88,414,0,458,156,532,0,2636,0,316,0,138,0,1912,196,8950
20260416,18:00,9090,4158,332,2016,90,556,0,518,156,526,0,1380,0,266,0,922,-24,2020,214,9090
20260416,18:30,9110,4154,302,2386,98,756,0,826,158,534,0,466,0,236,0,710,-14,1736,234,9110
20260416,19:00,9100,4146,318,2528,100,882,0,884,158,534,0,34,0,216,0,732,6,1676,238,9100
20260416,19:30,9220,4150,278,2596,102,816,0,820,156,540,0,40,0,204,0,586,2,1308,238,9220
20260416,20:00,9032,4152,276,2756,100,712,0,792,158,522,0,0,0,216,0,436,18,1340,234,9032
20260416,20:30,8876,4158,294,2662,100,782,0,620,158,538,0,0,0,180,0,444,20,1308,228,8876
20260416,21:00,8656,4152,318,2656,94,862,0,524,154,524,0,0,0,148,0,436,-2,1428,218,8656
20260416,21:30,8554,4156,284,2638,94,832,0,492,158,534,0,0,0,110,0,644,-4,1612,228,8554
20260416,22:00,8390,4162,298,2590,90,858,0,484,154,530,0,0,0,84,0,488,4,1556,204,8390
20260416,22:30,8364,4156,290,2558,86,852,0,400,158,532,0,0,0,80,0,422,0,1372,202,8364
20260416,23:00,8124,4156,272,2520,80,826,0,348,154,534,0,0,0,90,0,308,6,1368,198,8124
20260416,23:30,8132,4158,236,2456,80,846,0,340,158,540,0,0,0,112,0,450,2,1444,198,8132
20260416,24:00:00,7824,4152,188,2254,74,666,0,328,154,524,0,0,0,112,0,162,2,988,196,7824
20260417,0:30,7576,4162,174,2240,74,612,0,312,158,538,0,0,0,110,0,140,-14,1128,198,7576
20260417,1:00,7340,4154,186,2106,72,586,0,304,154,526,0,0,0,98,0,130,-10,1164,198,7340
20260417,1:30,7222,4156,190,1946,70,556,0,310,158,540,0,0,0,96,0,126,-20,1104,198,7222
20260417,2:00,7282,4156,178,1770,70,570,0,310,156,528,0,0,0,112,0,122,-14,876,200,7282
20260417,2:30,7474,4152,194,1986,70,588,0,326,158,546,0,0,0,130,0,126,-20,980,198,7474
20260417,3:00,7646,4160,200,2076,68,630,0,324,156,540,0,0,0,174,0,124,-2,1004,200,7646
20260417,3:30,7904,4152,182,2404,72,602,0,330,158,548,0,0,0,208,0,274,4,1228,198,7904
20260417,4:00,8210,4158,182,2504,70,810,0,328,156,538,0,0,0,230,0,626,22,1616,202,8210
20260417,4:30,8406,4156,202,2558,74,824,0,430,158,552,0,0,0,212,0,746,10,1724,208,8406
20260417,5:00,8552,4152,186,2586,72,694,0,696,156,554,0,0,0,210,0,784,12,1752,202,8552
20260417,5:30,8742,4160,256,2608,80,742,0,734,158,568,0,1,0,221,0,796,4,1796,210,8742
20260417,6:00,8638,4154,192,2462,78,650,0,664,154,564,0,0,0,188,0,660,-14,1316,202,8638
20260417,6:30,8550,4162,204,2190,84,654,0,632,158,572,0,115,0,221,0,678,-6,1304,190,8550
20260417,7:00,8260,4150,222,2088,82,590,0,536,154,578,0,411,0,229,0,118,-16,1064,182,8260
20260417,7:30,8198,4160,304,1970,84,586,0,402,156,582,0,838,0,238,0,-478,8,832,180,8198
20260417,8:00,7978,4160,314,1530,82,564,0,328,154,574,0,1668,0,256,0,-684,-22,1128,182,7978
20260417,8:30,8250,4154,308,1392,84,740,0,280,156,568,0,2650,1,266,0,-948,4,1584,180,8250
20260417,9:00,8544,4160,328,1324,80,766,0,268,156,524,0,3112,1,236,0,-1070,8,1528,180,8544
20260417,9:30,8938,4154,306,1320,84,564,0,264,156,494,96,3604,1,266,0,-890,-16,1544,176,8938
20260417,10:00,9070,4156,292,1170,84,420,0,266,156,484,96,3784,1,292,0,-648,-6,1556,176,9070
20260417,10:30,9050,4160,298,1022,80,408,0,266,156,492,96,3989,2,313,0,-670,4,1648,180,9050
20260417,11:00,9298,4154,296,984,82,422,0,260,156,486,96,4727,2,295,0,-1120,-4,1620,180,9298
20260417,11:30,9342,4160,292,988,80,538,0,260,156,494,96,4763,1,311,0,-1312,16,1584,180,9342
20260417,12:00,9044,4148,312,904,84,650,0,260,154,486,96,4373,1,311,0,-1304,2,1516,180,9044
20260417,12:30,8740,4156,296,760,80,754,0,252,156,492,96,4003,1,281,0,-1254,2,1420,182,8740
20260417,13:00,8556,4158,280,890,82,554,0,246,156,488,96,3725,1,275,0,-996,6,1492,184,8556
20260417,13:30,8910,4150,280,1048,82,576,0,260,156,496,96,3737,1,309,0,-740,2,1628,182,8910
20260417,14:00,9018,4154,252,1118,82,538,0,256,156,482,96,3777,1,361,0,-674,0,1668,184,9018
20260417,14:30,9172,4154,262,1206,84,488,0,282,154,492,96,3497,1,361,0,-408,2,1584,182,9172
20260417,15:00,9080,4154,332,1440,84,464,0,316,156,516,0,3233,1,351,0,-294,-6,1848,182,9080
20260417,15:30,8886,4150,352,1528,86,534,0,326,156,564,0,2807,0,345,0,-322,-14,1808,182,8886
20260417,16:00,9068,4156,488,1778,90,596,0,322,154,574,0,2441,0,341,0,-274,-18,1764,184,9068
20260417,16:30,9048,4158,566,1946,90,524,0,320,156,586,0,2063,0,343,0,-48,-4,1836,184,9048
20260417,17:00,9006,4156,596,2254,90,318,0,348,152,572,0,1487,0,315,0,352,0,1820,186,9006
20260417,17:30,9022,4152,560,2384,94,306,0,388,158,586,0,857,0,335,0,696,8,1692,190,9022
20260417,18:00,9060,4156,554,2522,96,326,0,556,160,574,0,455,0,341,0,408,-18,1288,218,9060
20260417,18:30,9096,4146,584,2748,98,306,0,852,160,586,0,181,0,345,0,438,16,1592,228,9096
20260417,19:00,9288,4150,548,2756,102,324,0,896,158,574,0,41,0,283,0,624,18,1416,230,9288
20260417,19:30,9182,4156,508,2760,102,306,0,886,160,582,0,49,0,261,0,576,18,1412,230,9182
20260417,20:00,8982,4148,386,2730,100,324,0,826,158,568,0,0,0,312,0,508,22,1324,224,8982
20260417,20:30,8900,4158,288,2546,96,312,0,686,160,572,0,0,0,338,0,730,-8,1196,218,8900
20260417,21:00,8750,4158,290,2378,96,328,0,578,158,576,0,0,0,322,0,682,-26,992,202,8750
20260417,21:30,8578,4154,280,2356,92,312,0,506,160,576,0,0,0,338,0,512,12,924,204,8578
20260417,22:00,8350,4160,284,2426,88,324,0,462,158,568,0,0,0,312,0,314,-14,924,192,8350
20260417,22:30,8318,4156,308,2420,88,310,0,366,160,574,0,0,0,338,0,354,-4,944,192,8318
20260417,23:00,8074,4156,334,2272,80,328,0,332,156,572,0,0,0,342,0,282,-12,956,188,8074
20260417,23:30,8068,4160,332,2204,80,314,0,306,160,576,0,0,0,328,0,434,-16,996,186,8068
20260417,24:00:00,7804,4158,320,1990,74,320,0,304,160,574,0,0,0,312,0,156,-10,740,186,7804
20260418,0:30,7540,4158,350,1772,76,310,0,298,160,576,0,0,0,252,0,192,14,804,186,7540
20260418,1:00,7334,4156,316,1674,70,330,0,292,156,570,0,0,0,250,0,216,-2,880,186,7334
20260418,1:30,7254,4158,314,1524,72,298,0,282,160,580,0,0,0,238,0,172,-6,724,186,7254
20260418,2:00,7216,4160,292,1430,70,334,0,272,158,568,0,0,0,226,0,152,-6,624,184,7216
20260418,2:30,7352,4154,340,1638,72,310,0,282,160,574,0,0,0,218,0,320,10,912,186,7352
20260418,3:00,7484,4158,302,1730,68,320,0,280,156,572,0,0,0,190,0,494,16,988,186,7484
20260418,3:30,7832,4156,308,1994,74,312,0,302,160,578,0,0,0,176,0,434,16,864,186,7832
20260418,4:00,7998,4154,300,2060,70,322,0,482,158,578,0,0,0,164,0,430,8,916,188,7998
20260418,4:30,8130,4154,310,2100,76,312,0,680,160,580,0,0,0,154,0,516,-2,1104,194,8130
20260418,5:00,8272,4160,294,2298,76,318,0,750,158,574,0,0,0,132,0,542,6,1232,196,8272
20260418,5:30,8288,4156,292,2392,78,312,0,764,160,582,0,0,0,144,0,396,4,1192,200,8288
20260418,6:00,8032,4152,290,2202,76,322,0,648,158,570,0,0,0,134,0,192,-16,884,188,8032
20260418,6:30,7748,4160,346,1912,78,312,0,452,160,580,0,66,0,128,0,228,-12,848,186,7748
20260418,7:00,7378,4154,318,1740,76,326,0,358,158,574,0,254,0,126,0,144,-16,1020,186,7378
20260418,7:30,7436,4156,346,1712,80,316,0,316,160,578,0,630,0,112,0,118,-14,1260,186,7436
20260418,8:00,7424,4158,344,1436,82,316,0,304,158,578,0,1000,0,112,0,-290,-12,948,186,7424
20260418,8:30,7574,4162,300,1422,82,280,0,296,160,576,0,1506,0,162,0,-518,6,1044,184,7574
20260418,9:00,7690,4154,218,1476,86,250,0,290,158,560,0,2106,0,160,0,-668,-20,1264,184,7690
20260418,9:30,8096,4158,256,1282,84,206,0,254,160,520,0,2584,0,174,0,-800,-24,940,182,8096
20260418,10:00,8134,4162,232,1186,84,222,0,252,158,468,109.2,2872,0,168,0,-1174,10,688,182,8134
20260418,10:30,8178,4152,238,1134,82,200,0,246,160,476,109.2,3141,0,159,0,-1146,10,864,190,8178
20260418,11:00,8008,4160,196,1114,78,218,0,246,156,468,109.2,3381,0,145,0,-1656,10,696,188,8008
20260418,11:30,8158,4156,190,1060,78,210,0,254,160,474,109.2,3801,0,163,0,-1750,4,824,182,8158
20260418,12:00,8298,4156,220,940,82,216,0,246,156,476,109.2,4221,0,163,0,-1796,8,972,182,8298
20260418,12:30,7832,4156,206,764,78,214,0,242,160,474,109.2,4189,256,147,0,-1882,14,1112,182,7832
20260418,13:00,7926,4154,196,756,78,208,0,242,158,474,109.2,4497,286,135,0,-1918,4,1240,182,7926
20260418,13:30,8158,4158,184,752,74,208,0,246,160,478,109.2,4495,932,133,0,-1960,-4,948,182,8158
20260418,14:00,8276,4154,220,772,74,210,0,240,156,470,109.2,4215,701,111,0,-1820,8,716,182,8276
20260418,14:30,8082,4158,178,886,76,206,0,258,158,476,109.2,3465,368,135,0,-1422,6,680,182,8082
20260418,15:00,7880,4154,222,1044,80,218,0,254,160,468,109.2,2545,89,137,0,-776,4,812,182,7880
20260418,15:30,8018,4154,218,1126,84,212,0,258,158,510,0,1785,0,147,0,-86,-6,724,182,8018
20260418,16:00,8030,4156,206,1174,84,216,0,256,158,570,0,1271,0,93,0,-248,-8,80,182,8030
20260418,16:30,8024,4154,300,1252,88,274,0,306,160,578,0,897,0,79,0,-250,-16,-20,182,8024
20260418,17:00,7996,4158,338,1336,90,324,0,322,156,568,0,573,0,53,0,-56,-12,36,182,7996
20260418,17:30,8200,4152,320,1610,92,308,0,372,158,580,0,361,0,63,0,210,-18,192,184,8200
20260418,18:00,8312,4154,390,2146,90,320,0,442,158,574,0,167,0,87,0,354,-8,756,194,8312
20260418,18:30,8430,4150,352,2402,96,312,0,524,160,580,0,59,0,79,0,658,-2,1152,212,8430
20260418,19:00,8540,4148,400,2494,98,324,0,612,156,574,0,31,0,83,0,1122,12,1736,222,8540
20260418,19:30,8618,4156,352,2346,100,316,0,566,160,576,0,44,0,104,0,782,-6,1096,218,8618
20260418,20:00,8356,4152,356,2434,94,318,0,486,156,578,0,0,0,176,0,876,2,1484,212,8356
20260418,20:30,8304,4150,332,2522,92,314,0,448,158,574,0,0,0,176,0,978,-2,1648,210,8304
20260418,21:00,8190,4160,312,2140,90,320,0,438,158,578,0,0,0,156,0,644,-12,1004,210,8190
20260418,21:30,7934,4156,328,2214,88,316,0,334,160,580,0,0,0,132,0,864,4,1448,206,7934
20260418,22:00,7760,4156,294,2278,84,320,0,308,158,576,0,0,0,100,0,890,6,1608,198,7760
20260418,22:30,7682,4156,310,2100,82,310,0,304,160,580,0,0,0,110,0,980,0,1608,198,7682
20260418,23:00,7564,4158,308,1716,78,322,0,288,156,572,0,0,0,80,0,694,2,1000,190,7564
20260418,23:30,7410,4158,356,1618,78,308,0,272,160,580,0,0,0,96,0,868,2,1272,186,7410
20260418,24:00:00,7320,4156,318,1400,72,318,0,262,158,576,0,0,0,92,0,232,-8,440,184,7320
20260419,0:30,7098,4160,336,1452,74,310,0,252,160,584,0,0,0,106,0,154,0,676,186,7098
20260419,1:00,6886,4156,336,1094,70,324,0,254,158,580,0,0,0,118,0,-2,2,388,184,6886
20260419,1:30,6806,4156,298,1094,70,312,0,264,160,582,0,0,0,126,0,-248,-10,184,186,6806
20260419,2:00,6782,4156,348,1050,66,318,0,278,156,582,0,0,0,120,0,-264,4,216,184,6782
20260419,2:30,6890,4158,320,1118,68,312,0,288,160,582,0,0,0,108,0,4,10,424,186,6890
20260419,3:00,7094,4154,346,1066,66,320,0,286,156,582,0,0,0,110,0,416,6,600,186,7094
20260419,3:30,7412,4154,332,1018,70,312,0,298,160,584,0,0,0,100,0,654,4,460,186,7412
20260419,4:00,7588,4156,354,878,70,308,0,338,158,578,0,0,0,82,0,790,-10,304,190,7588
20260419,4:30,7810,4152,404,944,72,290,0,376,160,588,0,0,0,86,0,904,-6,356,196,7810
20260419,5:00,7936,4152,444,1018,70,304,0,394,158,574,0,0,0,80,0,834,10,296,194,7936
20260419,5:30,7854,4160,410,1056,76,290,0,546,160,586,0,9,0,93,0,916,-8,636,196,7854
20260419,6:00,7680,4158,398,962,76,296,0,702,160,576,0,0,0,94,0,506,4,440,188,7680
20260419,6:30,7292,4158,392,884,78,284,0,614,160,584,0,11,0,111,0,426,0,596,186,7292
20260419,7:00,7102,4156,400,862,72,288,0,434,158,576,0,53,0,73,0,-158,-10,-12,186,7102
20260419,7:30,6940,4158,382,868,78,304,0,310,160,574,0,187,0,73,0,-286,2,56,186,6940
20260419,8:00,6910,4162,310,870,74,316,0,290,158,532,0,411,0,93,0,-316,-8,168,186,6910
20260419,8:30,6972,4154,236,872,76,278,0,290,160,486,109.6,803,0,101,0,-664,-10,-4,186,6972
20260419,9:00,6968,4156,206,860,74,250,0,294,158,472,109.1,1255,0,117,0,-996,0,64,186,6968
20260419,9:30,7156,4158,200,844,76,200,0,260,160,484,109.1,1803,0,141,0,-1302,-18,36,186,7156
20260419,10:00,7122,4156,226,796,74,200,0,252,160,476,109.1,2015,0,169,0,-1266,10,332,186,7122
20260419,10:30,7326,4160,198,746,70,192,0,264,160,482,109.1,2217,0,157,0,-898,-2,604,184,7326
20260419,11:00,7176,4156,174,746,72,200,0,260,160,474,109.1,2441,0,147,0,-1262,2,580,186,7176
20260419,11:30,7254,4156,210,750,74,184,0,266,160,488,109.1,2773,0,153,0,-1516,-4,624,184,7254
20260419,12:00,7122,4154,254,750,74,202,0,272,160,472,109.1,3223,0,179,0,-1744,-4,1056,186,7122
20260419,12:30,7332,4160,196,748,72,190,0,280,158,484,109.1,3673,0,173,0,-1710,12,1288,184,7332
20260419,13:00,7100,4156,170,752,70,212,0,276,160,472,109.1,3707,0,163,0,-1986,-14,1224,186,7100
20260419,13:30,7044,4154,124,754,70,190,0,268,160,486,109.1,3675,0,163,0,-1942,2,1244,184,7044
20260419,14:00,7102,4162,96,748,72,214,0,258,160,470,109.1,3633,0,147,0,-1802,22,1264,186,7102
20260419,14:30,7144,4152,154,750,70,198,0,260,160,482,109.1,3079,305,173,0,-1426,22,1116,186,7144
20260419,15:00,7318,4154,188,748,72,212,0,254,160,474,109.1,2559,150,185,0,-718,14,1172,188,7318
20260419,15:30,7270,4152,168,816,76,196,0,258,160,482,109.1,2117,0,213,0,-404,-10,1140,186,7270
20260419,16:00,7412,4158,204,878,74,208,0,258,158,474,109.1,1595,0,215,0,-522,-4,472,188,7412
20260419,16:30,7372,4150,278,1006,82,212,0,308,160,522,0,1125,0,219,0,120,-16,984,190,7372
20260419,17:00,7548,4152,324,1056,82,242,0,356,160,566,0,767,0,207,0,86,-14,624,188,7548
20260419,17:30,7816,4148,316,1294,88,266,0,394,158,586,0,469,0,199,0,162,-12,440,188,7816
20260419,18:00,7908,4144,354,1394,90,310,0,442,160,576,0,243,0,217,0,326,-24,516,192,7908
20260419,18:30,8170,4154,352,1764,96,306,0,472,158,588,0,79,0,221,0,748,8,984,208,8170
20260419,19:00,8304,4148,352,1848,96,316,0,732,158,576,0,23,0,217,0,1160,16,1564,226,8304
20260419,19:30,8360,4152,302,1794,98,294,0,776,160,586,0,47,0,215,0,1114,8,1416,230,8360
20260419,20:00,8280,4156,336,1738,94,324,0,658,158,578,0,0,0,236,0,1214,18,1452,222,8280
20260419,20:30,8140,4158,314,1752,94,298,0,582,160,588,0,0,0,250,0,1050,2,1332,224,8140
20260419,21:00,8018,4154,300,1606,92,322,0,526,158,580,0,0,0,232,0,740,-2,900,210,8018
20260419,21:30,7844,4158,324,1740,86,308,0,444,160,586,0,0,0,220,0,670,2,1064,210,7844
20260419,22:00,7612,4160,302,1626,84,316,0,408,158,578,0,0,0,214,0,658,6,1104,206,7612
20260419,22:30,7516,4156,328,1668,80,302,0,326,160,586,0,0,0,226,0,1034,2,1556,204,7516
20260419,23:00,7454,4160,344,1510,76,326,0,292,156,578,0,0,0,188,0,576,10,956,194,7454
20260419,23:30,7344,4160,342,1488,76,306,0,288,160,584,0,0,0,190,0,424,-6,864,196,7344
20260419,24:00:00,7178,4156,296,1404,70,310,0,278,158,582,0,0,0,172,0,-34,-14,392,192,7178
20260420,0:30,6964,4156,326,1172,72,284,0,310,160,590,0,0,0,148,0,-258,-14,176,194,6964
20260420,1:00,6816,4158,330,1020,70,294,0,326,158,580,0,0,0,142,0,-388,-16,52,194,6816
20260420,1:30,6678,4162,320,978,68,262,0,346,160,592,0,0,0,148,0,-500,-22,32,196,6678
20260420,2:00,6746,4158,302,876,68,268,0,368,156,576,0,0,0,170,0,-302,-18,72,196,6746
20260420,2:30,6894,4156,344,968,68,282,0,388,160,592,0,0,0,176,0,-226,-14,196,196,6894
20260420,3:00,7102,4156,306,1034,70,294,0,442,156,576,0,0,0,162,0,84,4,380,198,7102
20260420,3:30,7406,4154,304,1080,72,286,0,460,160,590,0,0,0,126,0,128,2,152,196,7406
20260420,4:00,7644,4156,336,1090,68,304,0,596,158,574,0,0,0,116,0,216,0,172,202,7644
20260420,4:30,7898,4156,344,1292,72,290,0,628,160,586,0,0,0,132,0,274,20,260,204,7898
20260420,5:00,8064,4156,390,1390,70,296,0,736,158,576,0,0,0,118,0,276,22,328,204,8064
20260420,5:30,8156,4154,302,1652,78,290,0,776,160,584,0,0,0,110,0,264,20,436,202,8156
20260420,6:00,8080,4156,308,1538,74,312,0,784,158,574,0,0,0,136,0,360,2,520,198,8080
20260420,6:30,7904,4158,320,1198,80,308,0,784,160,582,0,133,0,197,0,326,-22,516,196,7904
20260420,7:00,7648,4150,306,1056,80,316,0,564,158,576,0,547,0,183,0,54,-20,524,202,7648
20260420,7:30,7722,4160,370,1242,80,312,0,462,160,582,0,1457,1,115,0,-268,-6,1140,196,7722
20260420,8:00,7816,4158,352,1294,76,290,0,442,158,578,0,2033,1,75,0,-524,-20,1288,192,7816
20260420,8:30,8154,4160,352,1302,80,246,0,434,160,574,0,2522,2,54,0,-672,-14,1236,192,8154
20260420,9:00,8556,4152,352,1118,82,214,0,422,158,564,0,3032,2,30,0,-1060,-16,684,192,8556
20260420,9:30,8778,4158,318,1100,82,200,0,342,160,526,0,3146,2,20,0,-1142,12,336,192,8778
20260420,10:00,8796,4156,300,1000,80,196,0,326,158,464,109.1,3414,2,10,0,-1176,-6,320,194,8796
20260420,10:30,8608,4158,302,1002,76,180,0,318,160,478,109.1,4163,3,11,0,-650,-16,1768,194,8608
20260420,11:00,8998,4156,384,988,78,184,0,308,158,470,109.1,4835,598,5,0,-1064,4,1704,196,8998
20260420,11:30,8918,4160,312,878,74,166,0,292,160,480,109.1,5455,884,5,0,-1264,-12,1984,196,8918
20260420,12:00,9114,4154,284,754,76,186,0,290,158,468,109.1,6277,1394,3,0,-1266,-20,2448,198,9114
20260420,12:30,9062,4160,310,756,72,166,0,288,160,476,109.1,5699,2692,11,0,-1120,4,2116,196,9062
20260420,13:00,8722,4156,338,758,68,178,0,280,158,472,109.1,4809,3034,5,0,-1044,2,1652,194,8722
20260420,13:30,9062,4156,420,760,70,166,0,300,160,466,109.1,4847,2447,11,0,-954,24,1560,196,9062
20260420,14:00,9144,4158,426,760,74,176,0,308,158,452,109.1,4645,1749,11,0,-826,16,1412,198,9144
20260420,14:30,9216,4154,384,870,72,162,0,322,160,466,109.1,4550,1061,22,0,-542,14,1612,194,9216
20260420,15:00,9116,4156,370,990,70,180,0,318,158,456,109.1,4142,671,26,0,-440,24,1528,194,9116
20260420,15:30,9018,4152,362,1152,74,172,0,342,158,468,109.1,3818,227,26,0,-378,-12,1504,188,9018
20260420,16:00,8620,4154,384,1292,80,220,0,340,156,500,0,3164,0,16,0,-612,-10,1252,188,8620
20260420,16:30,9058,4152,394,1592,82,268,0,336,160,566,0,2956,0,22,0,-302,-4,1352,188,9058
20260420,17:00,9002,4152,498,1928,88,310,0,352,156,570,0,2254,0,18,0,-510,-6,1000,192,9002
20260420,17:30,8952,4146,592,2012,88,310,0,746,160,578,0,1498,0,28,0,-28,-12,1360,194,8952
20260420,18:00,9130,4148,600,2246,92,338,0,842,156,576,0,802,0,44,0,696,-16,1604,210,9130
20260420,18:30,9142,4144,562,2504,96,344,0,884,160,580,0,262,0,54,0,816,0,1488,224,9142
20260420,19:00,9258,4150,576,2616,100,364,0,900,156,578,0,48,0,76,0,888,22,1444,228,9258
20260420,19:30,9198,4152,570,2748,100,322,0,886,160,590,0,52,0,90,0,816,2,1516,226,9198
20260420,20:00,9058,4148,590,2498,98,354,0,882,158,592,0,0,0,130,0,638,-18,1236,224,9058
20260420,20:30,8804,4158,560,2410,98,352,0,880,158,596,0,0,0,166,0,720,14,1532,224,8804
20260420,21:00,8642,4158,544,2348,90,360,0,876,158,592,0,0,0,188,0,532,0,1416,212,8642
20260420,21:30,8560,4154,556,2308,92,324,0,714,160,596,0,0,0,194,0,516,14,1280,212,8560
20260420,22:00,8276,4154,504,2302,84,336,0,662,156,592,0,0,0,206,0,432,6,1360,202,8276
20260420,22:30,8176,4156,422,2262,82,348,0,558,160,598,0,0,0,236,0,702,8,1552,196,8176
20260420,23:00,8004,4156,338,2154,80,348,0,440,156,592,0,0,0,264,0,650,4,1372,194,8004
20260420,23:30,7936,4156,316,2002,76,320,0,382,158,600,0,0,0,284,0,1098,10,1660,194,7936
20260420,24:00:00,7832,4158,144,1734,74,336,0,370,158,588,0,0,0,282,0,214,-16,404,194,7832
20260421,0:30,7474,4160,192,1812,74,324,0,462,158,600,0,0,0,314,0,164,-10,968,192,7474
20260421,1:00,7280,4154,132,1870,70,336,0,486,158,586,0,0,0,340,0,126,-18,1152,192,7280
