date,pref,solar_kw,wind_kw
2021-06-30,奈良県,589820.6999999997,0.0
2021-06-30,宮城県,1922881.0000000007,28148.0
2021-06-30,宮崎県,1422295.429000002,80897.5
2021-06-30,富山県,336635.952,3300.0
2021-06-30,山口県,1183462.6909999994,118988.5
2021-06-30,山形県,297523.1,86503.0
2021-06-30,山梨県,708401.3999999994,12.8
2021-06-30,岐阜県,1469408.0099999998,9203.0
2021-06-30,岡山県,2155277.670000001,0.0
2021-06-30,岩手県,929932.1999999997,156742.7
2021-06-30,島根県,386586.5979999998,178656.0
2021-06-30,広島県,1607381.571000001,0.0
2021-06-30,徳島県,751020.9699999996,19520.1
2021-06-30,愛媛県,856626.0950000007,128744.4
2021-06-30,愛知県,2787230.500000001,64810.3
2021-06-30,新潟県,354097.9000000001,27512.3
2021-06-30,東京都,600595.0199999996,3650.0
2021-06-30,栃木県,2418563.4999999986,0.0
2021-06-30,沖縄県,415268.32500000007,16456.0
2021-06-30,滋賀県,893189.4999999998,0.0
2021-06-30,熊本県,1565737.8590000006,35957.7
2021-06-30,石川県,550131.9699999999,132025.8
2021-06-30,神奈川県,827903.1999999982,5370.0
2021-06-30,福井県,236699.562,28000.0
2021-06-30,福岡県,2310638.0320000015,36469.7
2021-06-30,福島県,2365064.1000000015,175840.7
2021-06-30,秋田県,305232.3,658791.5
2021-06-30,群馬県,2392074.1000000034,56.0
2021-06-30,茨城県,3816171.1,107819.4
2021-06-30,長崎県,958781.8369999997,119834.12
2021-06-30,長野県,1556884.4999999995,0.0
2021-06-30,青森県,778544.8999999999,634837.1
2021-06-30,静岡県,2287535.1000000015,187192.9
2021-06-30,香川県,832555.9400000001,58.8
2021-06-30,高知県,456867.5850000001,86426.4
2021-06-30,鳥取県,381900.55599999987,58500.0
2021-06-30,鹿児島県,2246081.7,273533.0
2021-09-30,三重県,2385868.900000005,202058.8
2021-09-30,京都府,601951.4000000001,2252.5
2021-09-30,佐賀県,690017.565,44740.9
2021-09-30,兵庫県,2701196.966000003,55100.0
2021-09-30,北海道,2154402.739,569761.6
2021-09-30,千葉県,3014431.3000000003,65327.3
2021-09-30,和歌山県,734361.8000000003,169040.8
2021-09-30,埼玉県,1799437.4700000007,0.0
2021-09-30,大分県,1307401.3159999999,11396.9
2021-09-30,大阪府,1075679.8000000005,0.0
2021-09-30,奈良県,598689.3999999998,0.0
2021-09-30,宮城県,1937510.8000000005,28148.0
2021-09-30,宮崎県,1431065.7490000017,80897.5
2021-09-30,富山県,338696.138,3300.0
2021-09-30,山口県,1268592.4219999993,118988.5
2021-09-30,山形県,300040.7,86503.0
2021-09-30,山梨県,715216.7999999993,12.8
2021-09-30,岐阜県,1484872.0099999998,9203.0
2021-09-30,岡山県,2186565.216000001,0.0
2021-09-30,岩手県,935311.5999999996,156742.7
2021-09-30,島根県,387708.8099999999,178656.0
2021-09-30,広島県,1628654.188000001,0.0
2021-09-30,徳島県,764971.9969999995,19520.1
2021-09-30,愛媛県,866223.8780000007,128744.4
2021-09-30,愛知県,2822800.200000001,64810.3
2021-09-30,新潟県,356179.6000000001,27508.8
2021-09-30,東京都,608363.8199999996,3650.0
2021-09-30,栃木県,2435905.299999999,0.0
2021-09-30,沖縄県,417787.84700000007,16456.0
2021-09-30,滋賀県,906562.7999999997,0.0
2021-09-30,熊本県,1619387.7700000005,42757.7
2021-09-30,石川県,552940.2989999999,132025.8
2021-09-30,神奈川県,840143.5999999981,5370.0
2021-09-30,福井県,238730.275,28000.0
2021-09-30,福岡県,2349412.4920000015,36469.7
2021-09-30,福島県,2391594.100000001,175840.7
2021-09-30,秋田県,308606.3,658811.3
2021-09-30,群馬県,2429522.300000003,56.0
2021-09-30,茨城県,3922177.3999999994,107819.4
2021-09-30,長崎県,980138.4369999998,119834.92
2021-09-30,長野県,1598391.7999999996,0.0
2021-09-30,青森県,795988.3999999999,634933.7
2021-09-30,静岡県,2330678.2000000016,187192.9
2021-09-30,香川県,843503.454,58.8
2021-09-30,高知県,459642.92100000015,86466.0
2021-09-30,鳥取県,384506.4939999999,58500.0
2021-09-30,鹿児島県,2259473.630000001,273533.0
2021-12-31,三重県,2415582.200000005,202058.8
2021-12-31,京都府,606097.5000000002,2.5
2021-12-31,佐賀県,696620.5149999999,71940.9
2021-12-31,兵庫県,2728773.7660000026,55100.0
2021-12-31,北海道,2183881.7189999996,580710.3999999999
2021-12-31,千葉県,3069086.2000000007,65327.3
2021-12-31,和歌山県,738838.6000000002,169040.8
2021-12-31,埼玉県,1823346.9700000007,0.0
2021-12-31,大分県,1357506.716,11396.9
2021-12-31,大阪府,1088057.9000000004,0.0
2021-12-31,奈良県,605570.0999999999,0.0
2021-12-31,宮城県,2008545.4000000006,28148.0
2021-12-31,宮崎県,1447358.119000002,80897.5
2021-12-31,富山県,341161.24400000006,3300.0
2021-12-31,山口県,1317902.3709999993,118988.5
2021-12-31,山形県,302893.3,122563.0
2021-12-31,山梨県,722358.9999999995,12.8
2021-12-31,岐阜県,1527406.1099999999,9203.0
2021-12-31,岡山県,2207350.6730000013,0.0
2021-12-31,岩手県,981867.4999999995,156742.7
2021-12-31,島根県,389582.79499999987,178656.0
2021-12-31,広島県,1644829.305000001,0.0
2021-12-31,徳島県,780790.4189999996,19520.1
2021-12-31,愛媛県,873944.3610000007,128744.4
2021-12-31,愛知県,2855913.0000000014,64810.3
2021-12-31,新潟県,423674.40000000014,27508.8
2021-12-31,東京都,616244.0199999997,3650.0
2021-12-31,栃木県,2475176.799999999,0.0
2021-12-31,沖縄県,419996.4290000001,16456.0
2021-12-31,滋賀県,918186.6999999997,0.0
2021-12-31,熊本県,1640601.6600000004,42757.7
2021-12-31,石川県,555522.5319999999,132025.8
2021-12-31,神奈川県,852429.6999999979,5370.0
2021-12-31,福井県,241867.541,28000.0
2021-12-31,福岡県,2381400.692000001,36469.7
2021-12-31,福島県,2462569.800000001,175840.7
2021-12-31,秋田県,310793.8,673250.3
2021-12-31,群馬県,2530522.1000000034,56.0
2021-12-31,茨城県,4014022.8000000003,107819.4
2021-12-31,長崎県,986461.9019999998,119834.92
2021-12-31,長野県,1643241.6999999995,0.0
2021-12-31,青森県,817110.7,665802.7
2021-12-31,静岡県,2356061.2,187192.9
2021-12-31,香川県,849550.4500000002,58.8
2021-12-31,高知県,464289.9680000001,86485.8
2021-12-31,鳥取県,386340.80199999985,58500.0
2021-12-31,鹿児島県,2272488.0100000007,273513.2
2022-03-31,三重県,2503792.200000005,202058.8
2022-03-31,京都府,610867.6000000002,2.5
2022-03-31,佐賀県,701722.867,71940.9
2022-03-31,兵庫県,2755389.466000003,55100.0
2022-03-31,北海道,2197420.0209999997,603477.6
2022-03-31,千葉県,3095872.7000000007,65327.3
2022-03-31,和歌山県,743637.9000000003,169040.8
2022-03-31,埼玉県,1861893.9700000007,0.0
2022-03-31,大分県,1395412.3059999999,11396.9
2022-03-31,大阪府,1099499.7000000004,0.0
2022-03-31,奈良県,613122.9999999999,0.0
2022-03-31,宮城県,2064783.4000000004,28148.0
2022-03-31,宮崎県,1492813.1190000044,80897.5
2022-03-31,富山県,343600.84400000004,3300.0
2022-03-31,山口県,1368038.7899999993,118988.5
2022-03-31,山形県,305396.3,122563.0
2022-03-31,山梨県,740219.4999999995,12.8
2022-03-31,岐阜県,1544334.8099999998,9203.0
2022-03-31,岡山県,2228939.4370000013,0.0
2022-03-31,岩手県,1011476.3999999994,154762.7
2022-03-31,島根県,392810.44599999976,178056.0
2022-03-31,広島県,1680157.9550000012,0.0
2022-03-31,徳島県,790346.3309999994,19520.1
2022-03-31,愛媛県,933425.4090000008,128744.4
2022-03-31,愛知県,2890498.100000001,64510.3
2022-03-31,新潟県,425582.10000000015,27508.8
2022-03-31,東京都,626618.1199999996,3650.0
2022-03-31,栃木県,2524326.599999999,0.0
2022-03-31,沖縄県,422440.1600000001,16456.0
2022-03-31,滋賀県,927796.1999999997,0.0
2022-03-31,熊本県,1708149.0139999997,42757.7
2022-03-31,石川県,557505.1319999999,132025.8
2022-03-31,神奈川県,863257.3999999975,5370.0
2022-03-31,福井県,244339.99399999998,35050.0
2022-03-31,福岡県,2395634.862000001,36469.7
2022-03-31,福島県,2594590.000000002,175840.7
2022-03-31,秋田県,312514.7,673577.9
2022-03-31,群馬県,2581418.300000003,56.0
2022-03-31,茨城県,4068279.9000000004,107819.4
2022-03-31,長崎県,993362.5619999999,119854.72
2022-03-31,長野県,1683988.1999999997,0.0
2022-03-31,青森県,821570.7999999999,701954.4
2022-03-31,静岡県,2382946.2000000007,187192.9
2022-03-31,香川県,860865.1470000002,58.8
2022-03-31,高知県,467646.75900000014,86485.8
2022-03-31,鳥取県,391454.1599999999,58500.0
2022-03-31,鹿児島県,2307721.8900000006,273464.2
2022-06-30,三重県,2581199.300000005,202058.8
2022-06-30,京都府,614750.1000000002,2.5
2022-06-30,佐賀県,708888.427,71940.9
2022-06-30,兵庫県,2775500.666000003,55100.0
2022-06-30,北海道,2204778.326,602362.6
2022-06-30,千葉県,3129069.900000001,65327.3
2022-06-30,和歌山県,840431.1000000002,169040.8
2022-06-30,埼玉県,1883127.770000001,0.0
2022-06-30,大分県,1416386.1940000001,11396.9
2022-06-30,大阪府,1107278.7000000004,0.0
2022-06-30,奈良県,620277.1999999998,0.0
2022-06-30,宮城県,2085142.0000000007,28148.0
2022-06-30,宮崎県,1507472.6090000044,80897.5
2022-06-30,富山県,344744.91000000003,3300.0
2022-06-30,山口県,1379880.1719999993,118988.5
2022-06-30,山形県,306552.39999999997,122563.0
2022-06-30,山梨県,746101.6999999996,12.8
2022-06-30,岐阜県,1555042.4099999997,9203.0
2022-06-30,岡山県,2300125.408000001,0.0
2022-06-30,岩手県,1050279.4999999998,154069.7
2022-06-30,島根県,396053.5209999998,178056.0
2022-06-30,広島県,1716879.8050000016,0.0
2022-06-30,徳島県,801155.1139999996,19520.1
2022-06-30,愛媛県,939774.1680000008,128881.0
2022-06-30,愛知県,2918916.7,64490.5
2022-06-30,新潟県,447686.4000000002,27508.8
2022-06-30,東京都,631960.4199999997,3650.0
2022-06-30,栃木県,2542691.299999999,0.0
2022-06-30,沖縄県,423740.1830000001,16456.0
2022-06-30,滋賀県,935532.3999999997,0.0
2022-06-30,熊本県,1790660.3639999996,42757.7
2022-06-30,石川県,560759.2809999998,132025.8
2022-06-30,神奈川県,869975.4999999972,5370.0
2022-06-30,福井県,266975.35699999996,35050.0
2022-06-30,福岡県,2409081.7700000014,36469.7
2022-06-30,福島県,2663561.7000000016,175840.7
2022-06-30,秋田県,313662.00000000006,673805.9
2022-06-30,群馬県,2634060.3000000035,56.0
2022-06-30,茨城県,4131530.3,107819.4
2022-06-30,長崎県,997393.012,119854.72
2022-06-30,長野県,1701197.7999999998,0.0
2022-06-30,青森県,847269.7000000001,756998.4
2022-06-30,静岡県,2410862.9000000004,187192.9
2022-06-30,香川県,870537.6980000002,58.8
2022-06-30,高知県,472091.1270000001,86485.8
2022-06-30,鳥取県,396454.4999999999,57000.0
2022-06-30,鹿児島県,2348935.613000001,273464.2
2022-09-30,三重県,2604095.0000000056,202058.8
2022-09-30,京都府,623031.5000000002,2.5
2022-09-30,佐賀県,716022.0670000002,71940.9
2022-09-30,兵庫県,2800119.166000003,55100.0
2022-09-30,北海道,2219127.406,602830.0
2022-09-30,千葉県,3165787.200000001,65327.3
2022-09-30,和歌山県,845091.2000000003,169040.8
2022-09-30,埼玉県,1914477.3700000003,0.0
2022-09-30,大分県,1442395.1940000001,11416.4
2022-09-30,大阪府,1123923.8000000007,0.0
2022-09-30,奈良県,625790.2999999998,0.0
2022-09-30,宮城県,2121529.5000000005,28148.0
2022-09-30,宮崎県,1539339.9590000042,80897.5
2022-09-30,富山県,347113.074,3300.0
2022-09-30,山口県,1393074.6969999995,118988.5
2022-09-30,山形県,310072.79999999993,122563.0
2022-09-30,山梨県,751651.1999999995,12.8
2022-09-30,岐阜県,1606390.61,9203.0
2022-09-30,岡山県,2335300.866000001,0.0
2022-09-30,岩手県,1067307.2999999998,156049.7
2022-09-30,島根県,398501.4839999998,178056.0
2022-09-30,広島県,1795827.0580000014,0.0
2022-09-30,徳島県,809533.9739999996,54020.1
2022-09-30,愛媛県,953242.2980000007,129037.6
2022-09-30,愛知県,2957360.5,62820.5
2022-09-30,新潟県,450137.3000000002,27508.8
2022-09-30,東京都,646087.1199999996,3650.0
2022-09-30,栃木県,2604999.399999999,0.0
2022-09-30,沖縄県,426077.2650000001,16456.0
2022-09-30,滋賀県,946445.5999999999,0.0
2022-09-30,熊本県,1838526.723999999,42757.7
2022-09-30,石川県,603575.2559999999,132025.8
2022-09-30,神奈川県,885558.9999999969,5370.0
2022-09-30,福井県,268994.07899999997,35050.0
2022-09-30,福岡県,2459574.7720000017,36469.7
2022-09-30,福島県,2839717.200000003,175840.7
2022-09-30,秋田県,315835.6,681487.1
2022-09-30,群馬県,2654432.800000004,56.0
2022-09-30,茨城県,4222582.2,107819.4
2022-09-30,長崎県,1003452.492,119854.72
2022-09-30,長野県,1720157.7999999998,0.0
2022-09-30,青森県,863205.1,757271.4
2022-09-30,静岡県,2433885.3,187192.9
2022-09-30,香川県,886844.9480000002,58.8
2022-09-30,高知県,506211.8500000002,86485.8
2022-09-30,鳥取県,401658.01399999985,57000.0
2022-09-30,鹿児島県,2360882.6430000006,273464.2
2022-12-31,三重県,2690179.5000000056,202058.8
2022-12-31,京都府,628324.9000000001,2.5
2022-12-31,佐賀県,721639.0020000001,71940.9
2022-12-31,兵庫県,2889641.9660000033,55100.0
2022-12-31,北海道,2239097.393,582621.3
2022-12-31,千葉県,3286773.500000001,65327.3
2022-12-31,和歌山県,849771.9000000004,169040.8
2022-12-31,埼玉県,1943214.37,0.0
2022-12-31,大分県,1455328.5040000002,11416.4
2022-12-31,大阪府,1137902.8000000007,0.0
2022-12-31,奈良県,631955.6999999998,0.0
2022-12-31,宮城県,2133651.9,28148.0
2022-12-31,宮崎県,1550793.8410000047,80897.5
2022-12-31,富山県,349319.57500000007,3300.0
2022-12-31,山口県,1404256.9379999992,118988.5
2022-12-31,山形県,312423.49999999994,122563.0
2022-12-31,山梨県,755867.5999999996,12.8
2022-12-31,岐阜県,1619343.0100000002,9203.0
2022-12-31,岡山県,2358121.259000001,0.0
2022-12-31,岩手県,1159710.9,154059.7
2022-12-31,島根県,401050.72899999976,178056.0
2022-12-31,広島県,1811418.3350000014,0.0
2022-12-31,徳島県,819587.4839999997,54020.1
2022-12-31,愛媛県,959850.2020000007,129134.8
2022-12-31,愛知県,3021186.3999999994,54840.3
2022-12-31,新潟県,462329.90000000026,27508.8
2022-12-31,東京都,658836.9199999997,3650.0
2022-12-31,栃木県,2619043.6999999993,0.0
2022-12-31,沖縄県,428753.20700000005,16456.0
2022-12-31,滋賀県,960820.3999999999,0.0
2022-12-31,熊本県,1851862.0339999981,42757.7
2022-12-31,石川県,657951.9189999999,132025.8
2022-12-31,神奈川県,901558.4999999964,5370.0
2022-12-31,福井県,271465.6109999999,35050.0
2022-12-31,福岡県,2477327.174000002,36469.7
2022-12-31,福島県,2872568.700000003,175840.7
2022-12-31,秋田県,320031.8,649856.7
2022-12-31,群馬県,2679151.800000004,56.0
2022-12-31,茨城県,4293268.7,107838.6
2022-12-31,長崎県,1010907.6020000002,118654.72
2022-12-31,長野県,1743226.2,0.0
2022-12-31,青森県,868579.0,675405.0
2022-12-31,静岡県,2460641.3,185292.9
2022-12-31,香川県,895932.0900000002,58.8
2022-12-31,高知県,511232.47700000025,86545.2
2022-12-31,鳥取県,405975.7839999998,57000.0
2022-12-31,鹿児島県,2373035.983000001,273464.2
2023-03-31,三重県,2799297.600000006,202058.8
2023-03-31,京都府,634949.3,2.5
2023-03-31,佐賀県,726471.3520000001,71940.9
2023-03-31,兵庫県,2910423.9660000037,55100.0
2023-03-31,北海道,2250789.813,639467.2000000001
2023-03-31,千葉県,3316810.3000000017,65327.3
2023-03-31,和歌山県,853162.7000000003,169040.8
2023-03-31,埼玉県,1967046.9699999993,0.0
2023-03-31,大分県,1492038.3040000002,11416.4
2023-03-31,大阪府,1153083.6000000008,0.0
2023-03-31,奈良県,638033.8999999999,0.0
2023-03-31,宮城県,2146968.1999999993,28148.0
2023-03-31,宮崎県,1559917.4210000047,80897.5
2023-03-31,富山県,351744.9770000001,3300.0
2023-03-31,山口県,1472083.2779999992,118988.5
2023-03-31,山形県,314877.29999999993,122563.0
2023-03-31,山梨県,759857.9999999995,12.8
2023-03-31,岐阜県,1637783.51,9203.0
2023-03-31,岡山県,2383393.9090000005,0.0
2023-03-31,岩手県,1164402.2999999998,200229.7
2023-03-31,島根県,404367.9999999997,178056.0
2023-03-31,広島県,1828297.5810000012,0.0
2023-03-31,徳島県,826095.4359999999,54020.1
2023-03-31,愛媛県,967482.0540000007,129250.6
2023-03-31,愛知県,3055732.7999999993,61340.3
2023-03-31,新潟県,464436.50000000023,27528.6
2023-03-31,東京都,671035.7199999997,3650.0
2023-03-31,栃木県,2979772.0000000005,0.0
2023-03-31,沖縄県,431621.44000000006,16456.0
2023-03-31,滋賀県,971538.1999999998,0.0
2023-03-31,熊本県,1864355.9739999978,42757.7
2023-03-31,石川県,661642.1399999998,132025.8
2023-03-31,神奈川県,917821.8999999965,5370.0
2023-03-31,福井県,272823.58099999995,35050.0
2023-03-31,福岡県,2495270.4050000017,36469.7
2023-03-31,福島県,2931910.800000003,175840.7
2023-03-31,秋田県,321486.19999999995,758221.7
2023-03-31,群馬県,2723341.0000000037,56.0
2023-03-31,茨城県,4358694.9,107838.6
2023-03-31,長崎県,1017215.6220000003,119854.72
2023-03-31,長野県,1759250.1,0.0
2023-03-31,青森県,894921.1000000001,794145.6
2023-03-31,静岡県,2480997.3999999985,185292.9
2023-03-31,香川県,908017.7310000003,58.8
2023-03-31,高知県,515684.5360000003,86545.2
2023-03-31,鳥取県,428294.54599999974,57000.0
2023-03-31,鹿児島県,2439374.973000001,273522.7
2023-06-30,三重県,2869368.9000000064,202058.8
2023-06-30,京都府,637698.1,2.5
2023-06-30,佐賀県,731206.2220000002,71940.9
2023-06-30,兵庫県,2922343.2660000036,55100.0
2023-06-30,北海道,2258495.949,828915.3
2023-06-30,千葉県,3392578.000000001,65327.3
2023-06-30,和歌山県,865919.2000000003,169040.8
2023-06-30,埼玉県,1986675.3699999992,0.0
2023-06-30,大分県,1536185.9540000004,25416.4
2023-06-30,大阪府,1159716.800000001,0.0
2023-06-30,奈良県,641653.9999999999,0.0
2023-06-30,宮城県,2320743.6999999997,28148.0
2023-06-30,宮崎県,1577527.6310000047,80897.5
2023-06-30,富山県,352996.4310000001,3300.0
2023-06-30,山口県,1556112.536999999,118988.5
2023-06-30,山形県,316931.39999999997,122563.0
2023-06-30,山梨県,763299.9999999995,12.8
2023-06-30,岐阜県,1648699.0100000002,9203.0
2023-06-30,岡山県,2394631.333,0.0
2023-06-30,岩手県,1168195.0999999999,299979.7
2023-06-30,島根県,405434.4719999997,178056.0
2023-06-30,広島県,1835677.136000001,0.0
2023-06-30,徳島県,829294.2429999999,54020.1
2023-06-30,愛媛県,973970.8960000009,129248.2
2023-06-30,愛知県,3072966.499999999,61340.3
2023-06-30,新潟県,465651.6000000002,27528.6
2023-06-30,東京都,679883.7199999997,3650.0
2023-06-30,栃木県,3069200.7000000007,0.0
2023-06-30,沖縄県,432742.65400000004,16456.0
2023-06-30,滋賀県,975233.3999999999,0.0
2023-06-30,熊本県,1931200.8239999975,42757.7
2023-06-30,石川県,663042.4929999999,132025.8
2023-06-30,神奈川県,923531.0999999964,5370.0
2023-06-30,福井県,275698.9529999999,35050.0
2023-06-30,福岡県,2506517.473000002,36469.7
2023-06-30,福島県,2982329.200000003,207840.7
2023-06-30,秋田県,321968.3,762770.9
2023-06-30,群馬県,2745527.8000000045,56.0
2023-06-30,茨城県,4400793.9,107838.6
2023-06-30,長崎県,1022036.8720000004,119851.72
2023-06-30,長野県,1771567.0000000002,0.0
2023-06-30,青森県,897223.8999999999,834256.9
2023-06-30,静岡県,2497648.0999999978,185292.9
2023-06-30,香川県,911196.7610000003,58.8
2023-06-30,高知県,518005.0160000004,86545.2
2023-06-30,鳥取県,431489.56599999976,57000.0
2023-06-30,鹿児島県,2451263.6980000013,273522.7
2023-09-30,三重県,2881564.2000000062,202058.8
2023-09-30,京都府,641295.5000000001,2.5
2023-09-30,佐賀県,733307.5220000001,71940.9
2023-09-30,兵庫県,3059075.366000004,55100.0
2023-09-30,北海道,2268152.656,827048.5
2023-09-30,千葉県,3423961.7000000016,65327.3
2023-09-30,和歌山県,868156.8000000005,169040.8
2023-09-30,埼玉県,2003796.4699999988,0.0
2023-09-30,大分県,1570599.5540000005,25416.4
2023-09-30,大阪府,1169184.100000001,0.0
2023-09-30,奈良県,646142.7,0.0
2023-09-30,宮城県,2329635.8999999994,28147.4
2023-09-30,宮崎県,1585149.7810000048,92897.5
2023-09-30,富山県,353899.3700000001,3300.0
2023-09-30,山口県,1564474.0589999994,119065.3
2023-09-30,山形県,368145.89999999997,122563.0
2023-09-30,山梨県,765797.3999999996,12.8
2023-09-30,岐阜県,1662042.4100000004,9203.0
2023-09-30,岡山県,2401248.8449999997,0.0
2023-09-30,岩手県,1171637.0,299979.7
2023-09-30,島根県,407594.7409999997,178056.0
2023-09-30,広島県,1849317.135000001,0.0
2023-09-30,徳島県,833304.4929999999,54020.1
2023-09-30,愛媛県,979402.4780000009,129248.2
2023-09-30,愛知県,3096909.9999999995,68740.3
2023-09-30,新潟県,468093.4000000003,27528.6
2023-09-30,東京都,691295.2199999997,3650.0
2023-09-30,栃木県,3105835.8000000007,0.0
2023-09-30,沖縄県,435720.0660000001,16456.0
2023-09-30,滋賀県,981480.3999999999,0.0
2023-09-30,熊本県,1944703.2719999969,42757.7
2023-09-30,石川県,664268.1979999999,132025.8
2023-09-30,神奈川県,933034.5999999961,5370.0
2023-09-30,福井県,278324.60199999996,35050.0
2023-09-30,福岡県,2551492.8310000016,36308.5
2023-09-30,福島県,3025839.100000004,207840.7
2023-09-30,秋田県,323175.89999999997,762866.3
2023-09-30,群馬県,2764329.1000000043,56.0
2023-09-30,茨城県,4457574.800000001,87779.2
2023-09-30,長崎県,1028954.1020000005,116871.52
2023-09-30,長野県,1780758.4000000004,0.0
2023-09-30,青森県,900177.5,834529.9
2023-09-30,静岡県,2514898.8999999976,185292.9
2023-09-30,香川県,915878.1550000003,58.8
2023-09-30,高知県,519209.9520000004,86545.2
2023-09-30,鳥取県,432529.7529999998,57000.0
2023-09-30,鹿児島県,2464425.038000001,273579.7
2023-12-31,三重県,2892213.700000007,202058.8
2023-12-31,京都府,647107.0,2.5
2023-12-31,佐賀県,739079.2500000002,71940.9
2023-12-31,兵庫県,3074822.766000004,55100.0
2023-12-31,北海道,2279651.655,864058.2
2023-12-31,千葉県,3447476.100000002,65327.3
2023-12-31,和歌山県,871949.6000000006,169040.8
2023-12-31,埼玉県,2028067.369999998,0.0
2023-12-31,大分県,1576490.5740000005,25416.4
2023-12-31,大阪府,1184747.600000001,0.0
2023-12-31,奈良県,649960.9,0.0
2023-12-31,宮城県,2364999.299999998,28147.4
2023-12-31,宮崎県,1619198.401000005,92897.5
2023-12-31,富山県,355403.1040000001,10795.0
2023-12-31,山口県,1572508.0049999994,119084.5
2023-12-31,山形県,370554.1,122563.0
2023-12-31,山梨県,769010.3999999997,12.8
2023-12-31,岐阜県,1676496.5100000002,9203.0
2023-12-31,岡山県,2442677.071999998,0.0
2023-12-31,岩手県,1176321.1999999997,281979.7
2023-12-31,島根県,411701.4079999997,178056.0
2023-12-31,広島県,1859715.1970000002,0.0
2023-12-31,徳島県,838132.409,54020.1
2023-12-31,愛媛県,984543.1970000011,129248.2
2023-12-31,愛知県,3131387.799999999,68740.3
2023-12-31,新潟県,471344.30000000034,27528.6
2023-12-31,東京都,710881.4199999998,1950.0
2023-12-31,栃木県,3146289.800000001,0.0
2023-12-31,沖縄県,439039.72200000007,16456.0
2023-12-31,滋賀県,988016.0999999997,0.0
2023-12-31,熊本県,1979202.5319999962,42757.7
2023-12-31,石川県,665221.2889999999,110425.8
2023-12-31,神奈川県,948217.399999996,5370.0
2023-12-31,福井県,279838.2229999999,35050.0
2023-12-31,福岡県,2567558.7310000015,36308.5
2023-12-31,福島県,3046685.200000004,217270.7
2023-12-31,秋田県,325445.79999999993,817679.6
2023-12-31,群馬県,2782309.800000005,56.0
2023-12-31,茨城県,4521043.800000001,107779.2
2023-12-31,長崎県,1030371.0320000006,116909.32
2023-12-31,長野県,1793698.4000000004,0.0
2023-12-31,青森県,954855.7999999999,839680.4
2023-12-31,静岡県,2539874.9999999963,185292.9
2023-12-31,香川県,923860.6970000004,58.8
2023-12-31,高知県,521097.73700000043,88535.2
2023-12-31,鳥取県,435834.82099999976,57000.0
2023-12-31,鹿児島県,2499048.1830000007,273598.7
2024-03-31,三重県,2907992.9000000074,202058.8
2024-03-31,京都府,654936.9,2.5
2024-03-31,佐賀県,744330.9300000004,71940.9
2024-03-31,兵庫県,3109259.3660000036,55100.0
2024-03-31,北海道,2292849.1500000004,1264545.6
2024-03-31,千葉県,3479128.0000000023,65327.3
2024-03-31,和歌山県,876991.4000000007,169040.8
2024-03-31,埼玉県,2047645.6699999974,0.0
2024-03-31,大分県,1581709.8340000005,25416.4
2024-03-31,大阪府,1203445.5000000014,0.0
2024-03-31,奈良県,659100.8,0.0
2024-03-31,宮城県,2379069.1999999974,28147.4
2024-03-31,宮崎県,1643081.3910000052,92897.5
2024-03-31,富山県,357647.50200000015,10795.0
2024-03-31,山口県,1582323.0009999995,117134.5
2024-03-31,山形県,373130.5,122563.0
2024-03-31,山梨県,773377.5999999996,12.8
2024-03-31,岐阜県,1687719.1100000006,9203.0
2024-03-31,岡山県,2452806.4659999963,0.0
2024-03-31,岩手県,1184474.5999999999,281979.7
2024-03-31,島根県,413966.7139999996,178056.0
2024-03-31,広島県,1875385.1869999997,0.0
2024-03-31,徳島県,843100.917,54020.1
2024-03-31,愛媛県,990618.8930000013,129248.2
2024-03-31,愛知県,3168254.3999999985,68740.3
2024-03-31,新潟県,475777.80000000045,27503.6
2024-03-31,東京都,735742.4199999999,1950.0
2024-03-31,栃木県,3184803.8000000007,0.0
2024-03-31,沖縄県,441777.39600000007,16456.0
2024-03-31,滋賀県,996963.8999999998,0.0
2024-03-31,熊本県,2004697.2319999952,42757.7
2024-03-31,石川県,667575.389,110425.8
2024-03-31,神奈川県,963229.1999999953,5370.0
2024-03-31,福井県,282228.0959999999,35050.0
2024-03-31,福岡県,2588681.6210000007,36308.5
2024-03-31,福島県,3132717.0000000037,224260.7
2024-03-31,秋田県,327217.5999999999,842265.6
2024-03-31,群馬県,2797263.600000005,56.0
2024-03-31,茨城県,4550809.300000001,107179.2
2024-03-31,長崎県,1034488.2420000008,116909.32
2024-03-31,長野県,1807357.3000000007,0.0
2024-03-31,青森県,959456.7,913536.6
2024-03-31,静岡県,2559350.3999999943,185292.9
2024-03-31,香川県,945569.7480000007,58.8
2024-03-31,高知県,523583.6570000004,88535.2
2024-03-31,鳥取県,438712.1529999998,57000.0
2024-03-31,鹿児島県,2521360.583000001,273598.7
2024-06-30,三重県,2938523.3000000077,202058.8
2024-06-30,京都府,669391.3999999998,2.5
2024-06-30,佐賀県,746916.5690000004,71940.9
2024-06-30,兵庫県,3118086.166000004,52100.0
2024-06-30,北海道,2305696.981,1307831.2
2024-06-30,千葉県,3501685.6000000024,65307.5
2024-06-30,和歌山県,881663.3000000007,169040.8
2024-06-30,埼玉県,2064623.4699999965,0.0
2024-06-30,大分県,1583515.9340000006,25416.4
2024-06-30,大阪府,1210078.1000000017,0.0
2024-06-30,奈良県,661501.2000000002,0.0
2024-06-30,宮城県,2375131.8999999966,70147.4
