ts,demand,nuclear,thermal,hydro,geothermal,biomass,solar,solar_curt,wind,wind_curt,pumped,interconn,battery,p_system,p_hokkaido,p_tohoku,fy
2023-02-17 17:00:00,11463.0,0.0,13111.0,1362.0,135.0,435.0,5.0,0.0,581.0,0.0,281.0,-4447.0,,20.0,20.380000000000003,20.380000000000003,2022
2023-02-17 18:00:00,11494.0,0.0,13489.0,1340.0,134.0,439.0,0.0,0.0,619.0,0.0,216.0,-4743.0,,20.255000000000003,20.295,20.295,2022
2023-02-17 19:00:00,11186.0,0.0,13471.0,1217.0,134.0,439.0,0.0,0.0,702.0,0.0,0.0,-4777.0,,20.18,20.29,20.29,2022
2023-02-17 20:00:00,10902.0,0.0,13437.0,1069.0,134.0,436.0,0.0,0.0,786.0,0.0,0.0,-4960.0,,19.939999999999998,20.105,20.105,2022
2023-02-17 21:00:00,10353.0,0.0,12947.0,1002.0,133.0,428.0,0.0,0.0,842.0,0.0,0.0,-4999.0,,18.25,19.06,19.06,2022
2023-02-17 22:00:00,9773.0,0.0,12111.0,880.0,133.0,424.0,0.0,0.0,1025.0,0.0,0.0,-4800.0,,16.950000000000003,17.35,17.35,2022
2023-02-17 23:00:00,9615.0,0.0,11486.0,806.0,134.0,422.0,0.0,0.0,1017.0,0.0,0.0,-4250.0,,15.86,16.28,16.28,2022
2023-02-18 00:00:00,9277.0,0.0,10217.0,692.0,134.0,420.0,0.0,0.0,879.0,0.0,0.0,-3065.0,,15.32,15.85,15.85,2022
2023-02-18 01:00:00,9452.0,0.0,10836.0,684.0,134.0,423.0,0.0,0.0,778.0,0.0,0.0,-3403.0,,14.805,15.575,15.575,2022
2023-02-18 02:00:00,9672.0,0.0,10875.0,682.0,133.0,424.0,0.0,0.0,763.0,0.0,0.0,-3205.0,,14.93,15.49,15.49,2022
2023-02-18 03:00:00,9795.0,0.0,10960.0,702.0,134.0,424.0,0.0,0.0,709.0,0.0,0.0,-3134.0,,14.46,15.36,15.36,2022
2023-02-18 04:00:00,9867.0,0.0,10891.0,698.0,135.0,423.0,0.0,0.0,688.0,0.0,0.0,-2968.0,,14.2,15.085,15.085,2022
2023-02-18 05:00:00,9907.0,0.0,11012.0,706.0,134.0,421.0,0.0,0.0,694.0,0.0,0.0,-3060.0,,15.129999999999999,15.52,15.52,2022
2023-02-18 06:00:00,9916.0,0.0,11572.0,761.0,133.0,422.0,58.0,0.0,586.0,0.0,0.0,-3616.0,,16.045,16.175,16.575,2022
2023-02-18 07:00:00,9686.0,0.0,10884.0,754.0,135.0,425.0,881.0,0.0,472.0,0.0,0.0,-3865.0,,16.905,17.295,17.295,2022
2023-02-18 08:00:00,9984.0,0.0,9871.0,768.0,136.0,459.0,2462.0,0.0,359.0,0.0,0.0,-4071.0,,16.82,17.03,17.165,2022
2023-02-18 09:00:00,10128.0,0.0,8807.0,781.0,138.0,467.0,3968.0,0.0,382.0,0.0,0.0,-4415.0,,14.925,15.55,15.55,2022
2023-02-18 10:00:00,9932.0,0.0,7895.0,772.0,138.0,480.0,4747.0,0.0,511.0,0.0,-1.0,-4610.0,,13.295,12.11,12.7,2022
2023-02-18 11:00:00,9798.0,0.0,7585.0,744.0,139.0,473.0,5214.0,0.0,574.0,0.0,-226.0,-4705.0,,8.045,4.825,4.825,2022
2023-02-18 12:00:00,9355.0,0.0,7616.0,750.0,141.0,484.0,5020.0,0.0,606.0,0.0,-232.0,-5030.0,,2.505,4.65,4.65,2022
2023-02-18 13:00:00,9287.0,0.0,8044.0,735.0,136.0,438.0,4498.0,0.0,662.0,0.0,-231.0,-4995.0,,7.325,8.02,8.02,2022
2023-02-18 14:00:00,9082.0,0.0,9341.0,753.0,134.0,423.0,2836.0,0.0,648.0,0.0,-231.0,-4822.0,,12.125,13.35,13.375,2022
2023-02-18 15:00:00,8955.0,0.0,10178.0,770.0,133.0,415.0,1245.0,0.0,639.0,0.0,-1.0,-4424.0,,13.415,13.99,13.99,2022
2023-02-18 16:00:00,9204.0,0.0,10632.0,946.0,135.0,434.0,236.0,0.0,532.0,0.0,0.0,-3711.0,,13.754999999999999,14.765,14.765,2022
2023-02-18 17:00:00,9777.0,0.0,11534.0,988.0,134.0,433.0,0.0,0.0,544.0,0.0,0.0,-3856.0,,16.41,16.97,16.97,2022
2023-02-18 18:00:00,9866.0,0.0,11429.0,1010.0,133.0,434.0,0.0,0.0,577.0,0.0,0.0,-3717.0,,17.16,17.545,17.545,2022
2023-02-18 19:00:00,9629.0,0.0,11529.0,933.0,133.0,436.0,0.0,0.0,509.0,0.0,0.0,-3911.0,,16.200000000000003,17.375,17.375,2022
2023-02-18 20:00:00,9382.0,0.0,11010.0,839.0,134.0,435.0,0.0,0.0,323.0,0.0,0.0,-3359.0,,15.74,16.625,16.625,2022
2023-02-18 21:00:00,8956.0,0.0,10742.0,833.0,134.0,434.0,0.0,0.0,248.0,0.0,0.0,-3435.0,,15.44,15.7,15.7,2022
2023-02-18 22:00:00,8582.0,0.0,10078.0,778.0,133.0,421.0,0.0,0.0,220.0,0.0,0.0,-3048.0,,14.865,16.02,16.02,2022
2023-02-18 23:00:00,8544.0,0.0,9247.0,774.0,134.0,419.0,0.0,0.0,183.0,0.0,0.0,-2213.0,,13.61,13.89,13.89,2022
2023-02-19 00:00:00,8316.0,0.0,10012.0,764.0,134.0,418.0,0.0,0.0,135.0,0.0,0.0,-3147.0,,13.045,13.295,13.295,2022
2023-02-19 01:00:00,8552.0,0.0,10166.0,800.0,134.0,421.0,0.0,0.0,64.0,0.0,0.0,-3033.0,,12.870000000000001,13.120000000000001,13.120000000000001,2022
2023-02-19 02:00:00,8839.0,0.0,10350.0,812.0,134.0,421.0,0.0,0.0,64.0,0.0,0.0,-2942.0,,12.844999999999999,13.17,13.17,2022
2023-02-19 03:00:00,9055.0,0.0,10359.0,830.0,134.0,420.0,0.0,0.0,90.0,0.0,0.0,-2778.0,,12.915,13.265,13.265,2022
2023-02-19 04:00:00,9182.0,0.0,10677.0,869.0,134.0,420.0,0.0,0.0,103.0,0.0,0.0,-3021.0,,12.745000000000001,13.02,13.02,2022
2023-02-19 05:00:00,9178.0,0.0,10756.0,873.0,134.0,421.0,0.0,0.0,101.0,0.0,0.0,-3107.0,,11.885,12.870000000000001,12.870000000000001,2022
2023-02-19 06:00:00,8978.0,0.0,10409.0,910.0,133.0,422.0,24.0,0.0,94.0,0.0,0.0,-3014.0,,12.91,13.265,13.265,2022
2023-02-19 07:00:00,8801.0,0.0,10642.0,957.0,134.0,425.0,194.0,0.0,76.0,0.0,0.0,-3627.0,,13.57,14.385000000000002,14.385000000000002,2022
2023-02-19 08:00:00,9283.0,0.0,10339.0,999.0,133.0,426.0,785.0,0.0,80.0,0.0,0.0,-3479.0,,13.845,15.25,15.25,2022
2023-02-19 09:00:00,9513.0,0.0,9832.0,980.0,133.0,431.0,1221.0,0.0,87.0,0.0,0.0,-3171.0,,13.745000000000001,15.52,15.52,2022
2023-02-19 10:00:00,9390.0,0.0,10926.0,1049.0,135.0,443.0,931.0,0.0,61.0,0.0,-226.0,-3929.0,,13.844999999999999,15.295,15.295,2022
2023-02-19 11:00:00,9396.0,0.0,11197.0,1095.0,134.0,446.0,885.0,0.0,68.0,0.0,-232.0,-4197.0,,12.875,13.945,13.945,2022
2023-02-19 12:00:00,9296.0,0.0,11285.0,1134.0,135.0,436.0,1067.0,0.0,88.0,0.0,-231.0,-4618.0,,11.975000000000001,12.805,12.805,2022
2023-02-19 13:00:00,9092.0,0.0,11123.0,1259.0,135.0,444.0,1198.0,0.0,96.0,0.0,-232.0,-4931.0,,11.08,12.175,12.175,2022
2023-02-19 14:00:00,8959.0,0.0,9939.0,1394.0,135.0,444.0,1381.0,0.0,192.0,0.0,-231.0,-4295.0,,7.015000000000001,11.39,11.235,2022
2023-02-19 15:00:00,8872.0,0.0,9207.0,1447.0,135.0,450.0,920.0,0.0,289.0,0.0,-230.0,-3346.0,,6.005,11.42,11.42,2022
2023-02-19 16:00:00,9170.0,0.0,9499.0,1567.0,135.0,451.0,225.0,0.0,340.0,0.0,-1.0,-3046.0,,12.205,13.035,13.035,2022
2023-02-19 17:00:00,9921.0,0.0,10664.0,1591.0,135.0,447.0,2.0,0.0,379.0,0.0,0.0,-3297.0,,14.605,15.440000000000001,14.940000000000001,2022
2023-02-19 18:00:00,10042.0,0.0,11084.0,1565.0,135.0,433.0,0.0,0.0,483.0,0.0,0.0,-3658.0,,15.635,16.03,16.03,2022
2023-02-19 19:00:00,9854.0,0.0,10717.0,1452.0,136.0,433.0,0.0,0.0,801.0,0.0,0.0,-3685.0,,15.74,16.23,16.23,2022
2023-02-19 20:00:00,9542.0,0.0,10383.0,1384.0,134.0,431.0,0.0,0.0,993.0,0.0,0.0,-3783.0,,15.559999999999999,16.17,16.17,2022
2023-02-19 21:00:00,9140.0,0.0,9995.0,1357.0,135.0,431.0,0.0,0.0,1166.0,0.0,0.0,-3944.0,,14.67,15.41,15.41,2022
2023-02-19 22:00:00,8574.0,0.0,9230.0,1323.0,136.0,433.0,0.0,0.0,1306.0,0.0,0.0,-3854.0,,13.245000000000001,13.620000000000001,13.620000000000001,2022
2023-02-19 23:00:00,8502.0,0.0,8213.0,1299.0,136.0,433.0,0.0,0.0,1403.0,0.0,-1.0,-2981.0,,10.695,12.145,12.145,2022
2023-02-20 00:00:00,8368.0,0.0,8412.0,1278.0,135.0,428.0,0.0,0.0,1527.0,0.0,-221.0,-3191.0,,6.605,11.08,11.08,2022
2023-02-20 01:00:00,8706.0,0.0,8586.0,1274.0,135.0,430.0,0.0,0.0,1598.0,0.0,-230.0,-3087.0,,7.25,11.45,11.45,2022
2023-02-20 02:00:00,9173.0,0.0,8881.0,1293.0,135.0,433.0,0.0,0.0,1652.0,0.0,-229.0,-2992.0,,9.79,11.45,11.45,2022
2023-02-20 03:00:00,9531.0,0.0,9130.0,1314.0,135.0,434.0,0.0,0.0,1562.0,0.0,0.0,-3044.0,,10.705,12.695,12.695,2022
2023-02-20 04:00:00,9850.0,0.0,9486.0,1309.0,136.0,435.0,0.0,0.0,1525.0,0.0,0.0,-3041.0,,11.725,13.13,13.13,2022
2023-02-20 05:00:00,10317.0,0.0,9934.0,1329.0,136.0,433.0,0.0,0.0,1566.0,0.0,0.0,-3081.0,,12.52,13.415,13.415,2022
2023-02-20 06:00:00,10882.0,0.0,10639.0,1393.0,134.0,433.0,61.0,0.0,1622.0,0.0,0.0,-3400.0,,14.350000000000001,14.805,14.805,2022
2023-02-20 07:00:00,11020.0,0.0,10411.0,1480.0,136.0,440.0,714.0,0.0,1671.0,0.0,0.0,-3832.0,,15.190000000000001,16.045,16.045,2022
2023-02-20 08:00:00,11992.0,0.0,9551.0,1509.0,136.0,470.0,1947.0,0.0,1683.0,0.0,0.0,-3304.0,,13.7,14.485,14.485,2022
2023-02-20 09:00:00,12485.0,0.0,9116.0,1454.0,135.0,485.0,3093.0,0.0,1652.0,0.0,0.0,-3450.0,,12.54,15.275,15.275,2022
2023-02-20 10:00:00,12378.0,0.0,9173.0,1403.0,139.0,510.0,3928.0,0.0,1674.0,0.0,-224.0,-4225.0,,4.505,12.76,12.76,2022
2023-02-20 11:00:00,12171.0,0.0,9010.0,1391.0,145.0,558.0,4057.0,0.0,1680.0,0.0,-229.0,-4441.0,,1.5,11.99,11.99,2022
2023-02-20 12:00:00,11781.0,0.0,8686.0,1382.0,136.0,528.0,4127.0,0.0,1680.0,0.0,-228.0,-4530.0,,0.02,11.5,11.5,2022
2023-02-20 13:00:00,12014.0,0.0,9223.0,1391.0,139.0,531.0,3631.0,0.0,1665.0,0.0,-228.0,-4338.0,,1.59,12.34,12.34,2022
2023-02-20 14:00:00,11917.0,0.0,9542.0,1409.0,137.0,488.0,2906.0,0.0,1650.0,0.0,-228.0,-3987.0,,3.325,13.05,13.05,2022
2023-02-20 15:00:00,12087.0,0.0,9446.0,1545.0,133.0,454.0,1664.0,0.0,1581.0,0.0,-1.0,-2735.0,,5.82,13.215,13.215,2022
2023-02-20 16:00:00,12294.0,0.0,10475.0,1630.0,134.0,452.0,364.0,0.0,1543.0,0.0,0.0,-2304.0,,13.985,15.905,15.905,2022
2023-02-20 17:00:00,12839.0,0.0,11768.0,1635.0,132.0,463.0,4.0,0.0,1455.0,0.0,0.0,-2618.0,,17.0,17.384999999999998,17.384999999999998,2022
2023-02-20 18:00:00,12886.0,0.0,11724.0,1643.0,131.0,465.0,0.0,0.0,1342.0,0.0,0.0,-2419.0,,17.475,17.545,17.545,2022
2023-02-20 19:00:00,12490.0,0.0,11838.0,1649.0,132.0,467.0,0.0,0.0,1159.0,0.0,0.0,-2755.0,,17.32,17.485,17.485,2022
2023-02-20 20:00:00,12071.0,0.0,11598.0,1641.0,133.0,461.0,0.0,0.0,1133.0,0.0,0.0,-2895.0,,16.585,17.14,17.14,2022
2023-02-20 21:00:00,11405.0,0.0,11221.0,1627.0,133.0,460.0,0.0,0.0,1089.0,0.0,0.0,-3125.0,,15.895,16.43,16.43,2022
2023-02-20 22:00:00,10848.0,0.0,10733.0,1515.0,132.0,446.0,0.0,0.0,1062.0,0.0,0.0,-3040.0,,14.91,15.41,15.41,2022
2023-02-20 23:00:00,10790.0,0.0,10132.0,1442.0,132.0,431.0,0.0,0.0,1010.0,0.0,0.0,-2357.0,,13.87,14.42,14.42,2022
2023-02-21 00:00:00,10472.0,0.0,10075.0,1403.0,132.0,430.0,0.0,0.0,1013.0,0.0,-224.0,-2357.0,,13.205,13.350000000000001,13.350000000000001,2022
2023-02-21 01:00:00,10659.0,0.0,11037.0,1396.0,132.0,432.0,0.0,0.0,988.0,0.0,-228.0,-3098.0,,12.6,13.245000000000001,13.245000000000001,2022
2023-02-21 02:00:00,10880.0,0.0,11607.0,1388.0,133.0,431.0,0.0,0.0,846.0,0.0,-228.0,-3297.0,,13.055,13.32,13.32,2022
2023-02-21 03:00:00,10933.0,0.0,11456.0,1382.0,132.0,430.0,0.0,0.0,761.0,0.0,0.0,-3228.0,,13.225,13.434999999999999,13.434999999999999,2022
2023-02-21 04:00:00,11116.0,0.0,11560.0,1347.0,132.0,429.0,0.0,0.0,731.0,0.0,0.0,-3083.0,,13.655000000000001,13.835,13.835,2022
2023-02-21 05:00:00,11531.0,0.0,12216.0,1382.0,132.0,431.0,0.0,0.0,760.0,0.0,0.0,-3390.0,,14.355,14.510000000000002,14.510000000000002,2022
2023-02-21 06:00:00,12122.0,0.0,12951.0,1435.0,132.0,434.0,49.0,0.0,640.0,0.0,0.0,-3519.0,,16.485,16.565,16.565,2022
2023-02-21 07:00:00,12006.0,0.0,11868.0,1528.0,132.0,446.0,561.0,0.0,696.0,0.0,0.0,-3225.0,,16.975,16.97,16.97,2022
2023-02-21 08:00:00,12883.0,0.0,10953.0,1521.0,134.0,456.0,1678.0,0.0,673.0,0.0,0.0,-2532.0,,15.955,16.5,16.045,2022
2023-02-21 09:00:00,13277.0,0.0,10381.0,1418.0,136.0,468.0,2530.0,0.0,740.0,0.0,0.0,-2396.0,,15.445,16.5,15.695,2022
2023-02-21 10:00:00,13281.0,0.0,10442.0,1361.0,135.0,455.0,3205.0,0.0,875.0,0.0,0.0,-3192.0,,13.85,17.119999999999997,14.59,2022
2023-02-21 11:00:00,13138.0,0.0,11229.0,1328.0,134.0,449.0,3270.0,0.0,872.0,0.0,0.0,-4144.0,,12.485,15.75,12.850000000000001,2022
2023-02-21 12:00:00,12436.0,0.0,11304.0,1330.0,135.0,476.0,2640.0,0.0,1038.0,0.0,0.0,-4487.0,,11.035,12.7,12.535,2022
2023-02-21 13:00:00,12646.0,0.0,11109.0,1302.0,126.0,478.0,2453.0,0.0,1074.0,0.0,0.0,-3896.0,,12.655000000000001,15.545,13.469999999999999,2022
2023-02-21 14:00:00,12605.0,0.0,10622.0,1358.0,122.0,454.0,2075.0,0.0,1134.0,0.0,0.0,-3160.0,,13.225000000000001,15.0,13.985,2022
2023-02-21 15:00:00,12628.0,0.0,10984.0,1504.0,122.0,450.0,1284.0,0.0,1173.0,0.0,0.0,-2889.0,,13.5,14.24,14.24,2022
2023-02-21 16:00:00,12773.0,0.0,11951.0,1583.0,121.0,441.0,321.0,0.0,1292.0,0.0,0.0,-2936.0,,16.535,16.560000000000002,16.65,2022
2023-02-21 17:00:00,13158.0,0.0,12902.0,1586.0,120.0,439.0,4.0,0.0,1344.0,0.0,0.0,-3237.0,,20.494999999999997,20.54,20.96,2022
2023-02-21 18:00:00,13148.0,0.0,13304.0,1585.0,119.0,438.0,0.0,0.0,1344.0,0.0,68.0,-3710.0,,22.43,22.31,23.37,2022
2023-02-21 19:00:00,12755.0,0.0,13315.0,1573.0,120.0,434.0,0.0,0.0,1260.0,0.0,0.0,-3947.0,,20.155,20.155,20.155,2022
2023-02-21 20:00:00,12290.0,0.0,12893.0,1552.0,120.0,434.0,0.0,0.0,1251.0,0.0,0.0,-3960.0,,19.134999999999998,19.17,19.17,2022
2023-02-21 21:00:00,11697.0,0.0,12550.0,1478.0,119.0,431.0,0.0,0.0,1320.0,0.0,0.0,-4201.0,,18.03,18.03,18.03,2022
2023-02-21 22:00:00,11006.0,0.0,11635.0,1421.0,120.0,425.0,0.0,0.0,1355.0,0.0,0.0,-3950.0,,16.975,17.515,17.515,2022
2023-02-21 23:00:00,10852.0,0.0,11216.0,1345.0,119.0,427.0,0.0,0.0,1256.0,0.0,0.0,-3511.0,,15.995,16.145,16.145,2022
2023-02-22 00:00:00,10517.0,0.0,10738.0,1246.0,120.0,427.0,0.0,0.0,1078.0,0.0,0.0,-3092.0,,14.105,14.465,14.465,2022
2023-02-22 01:00:00,10705.0,0.0,11435.0,1245.0,119.0,427.0,0.0,0.0,1076.0,0.0,0.0,-3597.0,,13.995000000000001,14.2,14.2,2022
2023-02-22 02:00:00,10928.0,0.0,11658.0,1243.0,119.0,427.0,0.0,0.0,1086.0,0.0,0.0,-3605.0,,13.975000000000001,14.075,14.075,2022
2023-02-22 03:00:00,11027.0,0.0,11820.0,1242.0,118.0,429.0,0.0,0.0,1109.0,0.0,0.0,-3691.0,,13.940000000000001,14.165,14.165,2022
2023-02-22 04:00:00,11191.0,0.0,11636.0,1271.0,119.0,427.0,0.0,0.0,1183.0,0.0,0.0,-3445.0,,14.030000000000001,14.735,14.735,2022
2023-02-22 05:00:00,11644.0,0.0,12224.0,1284.0,120.0,429.0,0.0,0.0,1329.0,0.0,0.0,-3742.0,,15.434999999999999,15.885000000000002,15.885000000000002,2022
2023-02-22 06:00:00,12101.0,0.0,12582.0,1370.0,119.0,426.0,48.0,0.0,1363.0,0.0,0.0,-3807.0,,17.685000000000002,18.205,18.205,2022
2023-02-22 07:00:00,11968.0,0.0,12318.0,1436.0,119.0,428.0,534.0,0.0,1216.0,0.0,0.0,-4083.0,,17.92,18.5,18.5,2022
2023-02-22 08:00:00,12705.0,0.0,11501.0,1418.0,121.0,458.0,1418.0,0.0,1138.0,0.0,0.0,-3349.0,,16.740000000000002,17.035,17.035,2022
2023-02-22 09:00:00,13120.0,0.0,11661.0,1329.0,122.0,451.0,2355.0,0.0,1068.0,0.0,0.0,-3866.0,,14.565000000000001,15.565,15.565,2022
2023-02-22 10:00:00,12718.0,0.0,11095.0,1281.0,124.0,467.0,3027.0,0.0,965.0,0.0,0.0,-4241.0,,12.379999999999999,14.265,14.265,2022
2023-02-22 11:00:00,12399.0,0.0,9898.0,1243.0,124.0,484.0,3559.0,0.0,918.0,0.0,-109.0,-3718.0,,7.0,12.725,12.725,2022
2023-02-22 12:00:00,11677.0,0.0,10208.0,1238.0,126.0,512.0,3706.0,0.0,986.0,0.0,-229.0,-4870.0,,0.02,12.11,12.11,2022
2023-02-22 13:00:00,11892.0,0.0,9915.0,1202.0,128.0,517.0,3461.0,0.0,1001.0,0.0,-228.0,-4104.0,,3.5,12.55,12.55,2022
2023-02-22 14:00:00,11810.0,0.0,10344.0,1215.0,124.0,475.0,2933.0,0.0,953.0,0.0,-229.0,-4005.0,,9.01,13.015,13.015,2022
2023-02-22 15:00:00,11708.0,0.0,10794.0,1324.0,121.0,447.0,1777.0,0.0,927.0,0.0,-114.0,-3568.0,,8.35,12.995000000000001,12.995000000000001,2022
2023-02-22 16:00:00,11855.0,0.0,11590.0,1405.0,120.0,451.0,428.0,0.0,882.0,0.0,0.0,-3021.0,,15.51,16.565,16.565,2022
2023-02-22 17:00:00,12190.0,0.0,12170.0,1447.0,123.0,436.0,6.0,0.0,839.0,0.0,0.0,-2831.0,,18.055,18.055,18.055,2022
2023-02-22 18:00:00,12199.0,0.0,12036.0,1442.0,124.0,434.0,0.0,0.0,865.0,0.0,69.0,-2771.0,,18.645,18.66,18.66,2022
2023-02-22 19:00:00,11846.0,0.0,11987.0,1442.0,123.0,435.0,0.0,0.0,852.0,0.0,0.0,-2993.0,,18.130000000000003,18.25,18.25,2022
2023-02-22 20:00:00,11442.0,0.0,11675.0,1313.0,123.0,434.0,0.0,0.0,761.0,0.0,0.0,-2864.0,,17.68,17.815,17.815,2022
2023-02-22 21:00:00,10959.0,0.0,11571.0,1206.0,122.0,433.0,0.0,0.0,727.0,0.0,0.0,-3100.0,,17.345,17.455,17.455,2022
2023-02-22 22:00:00,10434.0,0.0,10883.0,1122.0,123.0,419.0,0.0,0.0,676.0,0.0,0.0,-2789.0,,16.5,16.705,16.705,2022
2023-02-22 23:00:00,10397.0,0.0,11029.0,1041.0,124.0,417.0,0.0,0.0,537.0,0.0,0.0,-2751.0,,14.875,15.595,15.595,2022
2023-02-23 00:00:00,10104.0,0.0,11056.0,940.0,123.0,417.0,0.0,0.0,378.0,0.0,0.0,-2810.0,,16.130000000000003,16.17,16.485,2022
2023-02-23 01:00:00,10289.0,0.0,11552.0,954.0,123.0,418.0,0.0,0.0,308.0,0.0,0.0,-3066.0,,15.870000000000001,15.9,15.9,2022
2023-02-23 02:00:00,10449.0,0.0,11712.0,951.0,124.0,420.0,0.0,0.0,263.0,0.0,0.0,-3021.0,,16.17,15.93,15.93,2022
2023-02-23 03:00:00,10544.0,0.0,11802.0,918.0,124.0,419.0,0.0,0.0,246.0,0.0,0.0,-2965.0,,16.17,15.955,15.955,2022
2023-02-23 04:00:00,10585.0,0.0,11643.0,935.0,124.0,418.0,0.0,0.0,233.0,0.0,0.0,-2768.0,,15.875,15.879999999999999,15.879999999999999,2022
2023-02-23 05:00:00,10691.0,0.0,11365.0,939.0,125.0,418.0,0.0,0.0,221.0,0.0,0.0,-2377.0,,15.7,15.925,15.925,2022
2023-02-23 06:00:00,10753.0,0.0,11153.0,981.0,124.0,419.0,36.0,0.0,231.0,0.0,0.0,-2191.0,,16.605,16.5,16.95,2022
2023-02-23 07:00:00,10773.0,0.0,11410.0,999.0,125.0,423.0,411.0,0.0,224.0,0.0,0.0,-2819.0,,17.63,17.805,17.805,2022
2023-02-23 08:00:00,11452.0,0.0,12658.0,973.0,123.0,425.0,1141.0,0.0,170.0,0.0,0.0,-4038.0,,18.09,19.535,19.535,2022
2023-02-23 09:00:00,11626.0,0.0,11426.0,976.0,126.0,433.0,2288.0,0.0,182.0,0.0,0.0,-3805.0,,17.549999999999997,17.88,17.88,2022
2023-02-23 10:00:00,11221.0,0.0,8963.0,952.0,129.0,470.0,3182.0,0.0,221.0,0.0,0.0,-2696.0,,16.825,17.035,17.035,2022
2023-02-23 11:00:00,10970.0,0.0,8257.0,949.0,128.0,466.0,4123.0,0.0,266.0,0.0,-110.0,-3109.0,,15.07,15.489999999999998,15.489999999999998,2022
2023-02-23 12:00:00,10460.0,0.0,7836.0,958.0,127.0,478.0,4773.0,0.0,377.0,0.0,-228.0,-3861.0,,11.844999999999999,13.55,13.55,2022
2023-02-23 13:00:00,10426.0,0.0,8304.0,958.0,128.0,461.0,4398.0,0.0,475.0,0.0,-229.0,-4069.0,,11.844999999999999,13.81,13.81,2022
2023-02-23 14:00:00,10135.0,0.0,8289.0,989.0,127.0,447.0,3453.0,0.0,594.0,0.0,-227.0,-3537.0,,12.96,14.36,14.36,2022
2023-02-23 15:00:00,9997.0,0.0,8300.0,1065.0,125.0,425.0,2350.0,0.0,646.0,0.0,-114.0,-2800.0,,13.69,15.27,15.27,2022
2023-02-23 16:00:00,10038.0,0.0,9291.0,1266.0,126.0,456.0,593.0,0.0,648.0,0.0,0.0,-2342.0,,15.96,16.52,16.52,2022
2023-02-23 17:00:00,10748.0,0.0,11139.0,1279.0,124.0,440.0,7.0,0.0,718.0,0.0,0.0,-2959.0,,17.985,18.505,18.505,2022
2023-02-23 18:00:00,10989.0,0.0,11605.0,1284.0,125.0,437.0,0.0,0.0,718.0,0.0,0.0,-3180.0,,18.045,18.45,18.45,2022
2023-02-23 19:00:00,10763.0,0.0,11763.0,1241.0,125.0,436.0,0.0,0.0,700.0,0.0,0.0,-3502.0,,17.8,18.045,18.045,2022
2023-02-23 20:00:00,10609.0,0.0,11322.0,1238.0,125.0,436.0,0.0,0.0,645.0,0.0,0.0,-3157.0,,17.689999999999998,17.82,17.82,2022
2023-02-23 21:00:00,10103.0,0.0,11364.0,1176.0,124.0,435.0,0.0,0.0,451.0,0.0,0.0,-3447.0,,17.235,17.535,17.535,2022
2023-02-23 22:00:00,9489.0,0.0,10810.0,1113.0,123.0,421.0,0.0,0.0,438.0,0.0,0.0,-3416.0,,16.66,17.075,17.075,2022
2023-02-23 23:00:00,9440.0,0.0,10472.0,1077.0,124.0,420.0,0.0,0.0,364.0,0.0,0.0,-3017.0,,15.625,15.99,15.99,2022
2023-02-24 00:00:00,9186.0,0.0,10439.0,1051.0,125.0,421.0,0.0,0.0,303.0,0.0,0.0,-3153.0,,14.31,15.004999999999999,15.004999999999999,2022
2023-02-24 01:00:00,9381.0,0.0,10636.0,1054.0,124.0,419.0,0.0,0.0,166.0,0.0,0.0,-3018.0,,13.73,14.29,14.29,2022
2023-02-24 02:00:00,9662.0,0.0,10987.0,1074.0,123.0,419.0,0.0,0.0,137.0,0.0,0.0,-3078.0,,13.99,14.055,14.055,2022
2023-02-24 03:00:00,9857.0,0.0,10995.0,1072.0,125.0,418.0,0.0,0.0,155.0,0.0,0.0,-2908.0,,14.2,13.915,13.915,2022
2023-02-24 04:00:00,10036.0,0.0,11133.0,1073.0,124.0,418.0,0.0,0.0,144.0,0.0,0.0,-2856.0,,15.425,15.215,15.215,2022
2023-02-24 05:00:00,10357.0,0.0,11584.0,1103.0,125.0,421.0,0.0,0.0,152.0,0.0,0.0,-3028.0,,16.259999999999998,16.25,16.25,2022
2023-02-24 06:00:00,10806.0,0.0,11992.0,1163.0,124.0,427.0,56.0,0.0,96.0,0.0,0.0,-3052.0,,17.65,17.65,17.65,2022
2023-02-24 07:00:00,10762.0,0.0,11623.0,1252.0,124.0,432.0,607.0,0.0,58.0,0.0,0.0,-3334.0,,17.995,18.25,18.25,2022
2023-02-24 08:00:00,11683.0,0.0,11641.0,1264.0,125.0,441.0,1604.0,0.0,49.0,0.0,0.0,-3441.0,,17.97,17.765,17.765,2022
2023-02-24 09:00:00,11860.0,0.0,10405.0,1213.0,127.0,459.0,2645.0,0.0,46.0,0.0,0.0,-3035.0,,17.665,17.46,17.46,2022
2023-02-24 10:00:00,11578.0,0.0,9109.0,1151.0,129.0,480.0,3685.0,0.0,45.0,0.0,0.0,-3021.0,,17.22,17.2,17.2,2022
2023-02-24 11:00:00,11333.0,0.0,9120.0,1111.0,129.0,485.0,4178.0,0.0,37.0,0.0,0.0,-3727.0,,16.814999999999998,15.485,15.485,2022
2023-02-24 12:00:00,10805.0,0.0,9564.0,1095.0,125.0,453.0,3817.0,0.0,29.0,0.0,0.0,-4278.0,,15.365,15.18,15.27,2022
