file,category,area,duration,month,coef_pct
2027_chouseikeisu,純揚水・蓄電池,北海道,17h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,17h,10月,98.1540240563754
2027_chouseikeisu,純揚水・蓄電池,北海道,17h,11月,97.1613588636446
2027_chouseikeisu,純揚水・蓄電池,北海道,17h,12月,99.3134831673233
2027_chouseikeisu,純揚水・蓄電池,北海道,17h,1月,99.2683822212871
2027_chouseikeisu,純揚水・蓄電池,北海道,17h,2月,99.9093433684472
2027_chouseikeisu,純揚水・蓄電池,北海道,17h,3月,97.9325070076329
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,4月,96.9125933471182
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,5月,94.3825817078559
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,6月,98.7407592518673
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,10月,98.1540240563754
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,11月,97.1613588636446
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,12月,99.3134831673233
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,1月,99.2683822212871
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,2月,99.9093433684472
2027_chouseikeisu,純揚水・蓄電池,北海道,16h,3月,97.9325070076329
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,4月,96.9125933471182
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,5月,94.3825817078559
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,6月,98.7407592518673
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,10月,98.1540240563754
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,11月,97.1613588636446
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,12月,99.3134831673233
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,1月,99.2683822212871
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,2月,99.9093433684472
2027_chouseikeisu,純揚水・蓄電池,北海道,15h,3月,97.9325070076329
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,4月,96.9125933471182
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,5月,94.3825817078559
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,6月,98.7407592518673
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,10月,98.1540240563754
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,11月,97.1613588636446
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,12月,99.3134831673233
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,1月,99.2683822212871
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,2月,99.9093433684472
2027_chouseikeisu,純揚水・蓄電池,北海道,14h,3月,97.9325070076329
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,4月,96.9125933471182
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,5月,94.3825817078559
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,6月,98.7407592518673
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,10月,98.1540240563754
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,11月,97.1613588636446
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,12月,99.3134831673233
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,1月,99.2683822212871
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,2月,99.9093433684472
2027_chouseikeisu,純揚水・蓄電池,北海道,13h,3月,97.9325070076329
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,4月,96.9125933471182
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,5月,94.3584959006742
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,6月,98.7407592518673
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,10月,98.1540240563754
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,11月,97.1613588636446
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,12月,99.3134831673233
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,1月,99.2683822212871
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,2月,99.9093433684472
2027_chouseikeisu,純揚水・蓄電池,北海道,12h,3月,97.9325070076329
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,4月,96.4656607260478
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,5月,93.8284060634951
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,6月,98.7407592518673
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,10月,98.1540240563754
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,11月,97.1613588636446
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,12月,99.1561325466976
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,1月,99.2683822212871
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,2月,99.9093433684472
2027_chouseikeisu,純揚水・蓄電池,北海道,11h,3月,97.9325070076329
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,4月,95.5449859198182
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,5月,92.7923121963186
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,6月,98.4106454174615
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,10月,98.0665778299312
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,11月,96.5962713352098
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,12月,98.3515896052442
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,1月,98.9171133560417
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,2月,99.3212206041534
2027_chouseikeisu,純揚水・蓄電池,北海道,10h,3月,97.7408779505672
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,4月,94.1505689284293
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,5月,91.2502142991447
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,6月,96.9517274060734
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,10月,97.2387587507591
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,11月,95.3780477367524
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,12月,96.8998543429631
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,1月,97.892737543788
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,2月,97.7294865878886
2027_chouseikeisu,純揚水・蓄電池,北海道,9h,3月,96.6291548606154
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,4月,92.2824097518812
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,5月,89.2021123719734
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,6月,94.364005217703
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,8月,99.5359799250118
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,9月,99.5205464691674
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,10月,95.670566818859
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,11月,93.5066880682725
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,12月,94.8009267598544
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,1月,96.195254784526
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,2月,95.1341413196527
2027_chouseikeisu,純揚水・蓄電池,北海道,8h,3月,94.5973377377774
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,4月,89.9405083901739
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,5月,86.6480064148048
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,6月,90.6474788523502
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,7月,99.2462008091099
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,8月,96.9563502804312
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,9月,97.040194254344
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,10月,93.362002034231
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,11月,90.9821923297701
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,12月,92.0548068559179
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,1月,93.8246650782556
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,2月,91.5351847994457
2027_chouseikeisu,純揚水・蓄電池,北海道,7h,3月,91.6454265820532
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,4月,87.1248648433073
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,5月,83.5878964276387
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,6月,85.8021483100152
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,7月,95.175113133728
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,8月,93.2367416336182
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,9月,93.4993749177845
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,10月,90.313064396875
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,11月,87.8045605212451
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,12月,88.6614946311537
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,1月,90.780968424977
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,2月,86.9326170272677
2027_chouseikeisu,純揚水・蓄電池,北海道,6h,3月,87.7734213934429
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,4月,83.8354791112814
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,5月,80.0217824104753
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,6月,79.828013590698
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,7月,89.6717445049986
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,8月,88.3771539845727
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,9月,88.8980884594887
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,10月,86.5237539067911
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,11月,83.9737926426976
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,12月,84.6209900855618
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,1月,87.06416482469
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,2月,81.3264380031186
2027_chouseikeisu,純揚水・蓄電池,北海道,5h,3月,82.9813221719463
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,4月,80.0723511940963
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,5月,75.9496643633145
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,6月,72.7250746943984
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,7月,82.7360949229217
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,8月,82.3775873332947
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,9月,83.2363348794569
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,10月,81.9940705639792
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,11月,79.4898886941275
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,12月,79.9332932191422
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,1月,82.6742542773947
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,2月,74.7166477269984
2027_chouseikeisu,純揚水・蓄電池,北海道,4h,3月,77.2691289175635
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,4月,75.8354810917519
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,5月,71.3715422861563
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,6月,64.4933316211165
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,7月,74.3681643874973
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,8月,75.2380416797842
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,9月,76.5141141776889
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,10月,76.7240143684394
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,11月,74.3528486755349
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,12月,74.5984040318949
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,1月,77.6112367830911
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,2月,67.1032461989071
2027_chouseikeisu,純揚水・蓄電池,北海道,3h,3月,70.6368416302946
2027_chouseikeisu,純揚水・蓄電池,東北,20h,4月,97.5679303482109
2027_chouseikeisu,純揚水・蓄電池,東北,20h,5月,97.594645486864
2027_chouseikeisu,純揚水・蓄電池,東北,20h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,20h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,20h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,20h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,20h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,20h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,20h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,20h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,20h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,20h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,19h,4月,97.5679303482109
2027_chouseikeisu,純揚水・蓄電池,東北,19h,5月,97.594645486864
2027_chouseikeisu,純揚水・蓄電池,東北,19h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,19h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,19h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,19h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,19h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,19h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,19h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,19h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,19h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,19h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,18h,4月,97.5679303482109
2027_chouseikeisu,純揚水・蓄電池,東北,18h,5月,97.594645486864
2027_chouseikeisu,純揚水・蓄電池,東北,18h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,18h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,18h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,18h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,18h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,18h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,18h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,18h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,18h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,18h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,17h,4月,97.5679303482109
2027_chouseikeisu,純揚水・蓄電池,東北,17h,5月,97.594645486864
2027_chouseikeisu,純揚水・蓄電池,東北,17h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,17h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,17h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,17h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,17h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,17h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,17h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,17h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,17h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,17h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,16h,4月,97.5679303482109
2027_chouseikeisu,純揚水・蓄電池,東北,16h,5月,97.5511654662602
2027_chouseikeisu,純揚水・蓄電池,東北,16h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,16h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,16h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,16h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,16h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,16h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,16h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,16h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,16h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,16h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,15h,4月,97.5679303482109
2027_chouseikeisu,純揚水・蓄電池,東北,15h,5月,97.3802104569791
2027_chouseikeisu,純揚水・蓄電池,東北,15h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,15h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,15h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,15h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,15h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,15h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,15h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,15h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,15h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,15h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,14h,4月,97.5679303482109
2027_chouseikeisu,純揚水・蓄電池,東北,14h,5月,97.0817804590206
2027_chouseikeisu,純揚水・蓄電池,東北,14h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,14h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,14h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,14h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,14h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,14h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,14h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,14h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,14h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,14h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,13h,4月,97.4420395883305
2027_chouseikeisu,純揚水・蓄電池,東北,13h,5月,96.6558754723847
2027_chouseikeisu,純揚水・蓄電池,東北,13h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,13h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,13h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,13h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,13h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,13h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,13h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,13h,1月,99.5573238171817
2027_chouseikeisu,純揚水・蓄電池,東北,13h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,13h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,12h,4月,97.0816000218189
2027_chouseikeisu,純揚水・蓄電池,東北,12h,5月,96.1024954970714
2027_chouseikeisu,純揚水・蓄電池,東北,12h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,12h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,12h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,12h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,12h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,12h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,12h,12月,99.6566693907769
2027_chouseikeisu,純揚水・蓄電池,東北,12h,1月,99.3953315516396
2027_chouseikeisu,純揚水・蓄電池,東北,12h,2月,99.9526827098536
2027_chouseikeisu,純揚水・蓄電池,東北,12h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,11h,4月,96.4866116486762
2027_chouseikeisu,純揚水・蓄電池,東北,11h,5月,95.4216405330808
2027_chouseikeisu,純揚水・蓄電池,東北,11h,6月,99.8388396955111
2027_chouseikeisu,純揚水・蓄電池,東北,11h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,11h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,11h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,11h,10月,98.0608889591338
2027_chouseikeisu,純揚水・蓄電池,東北,11h,11月,97.1135512582785
2027_chouseikeisu,純揚水・蓄電池,東北,11h,12月,99.3154592314975
2027_chouseikeisu,純揚水・蓄電池,東北,11h,1月,98.9411265805419
2027_chouseikeisu,純揚水・蓄電池,東北,11h,2月,99.6747913416362
2027_chouseikeisu,純揚水・蓄電池,東北,11h,3月,97.9806198689799
2027_chouseikeisu,純揚水・蓄電池,東北,10h,4月,95.6570744689025
2027_chouseikeisu,純揚水・蓄電池,東北,10h,5月,94.6133105804127
2027_chouseikeisu,純揚水・蓄電池,東北,10h,6月,99.7736664620924
2027_chouseikeisu,純揚水・蓄電池,東北,10h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,10h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,10h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,10h,10月,97.8256463218467
2027_chouseikeisu,純揚水・蓄電池,東北,10h,11月,96.6549786691398
2027_chouseikeisu,純揚水・蓄電池,東北,10h,12月,98.5970785691899
2027_chouseikeisu,純揚水・蓄電池,東北,10h,1月,98.1947089038884
2027_chouseikeisu,純揚水・蓄電池,東北,10h,2月,98.8429229821032
2027_chouseikeisu,純揚水・蓄電池,東北,10h,3月,97.5615279478564
2027_chouseikeisu,純揚水・蓄電池,東北,9h,4月,94.5929884824976
2027_chouseikeisu,純揚水・蓄電池,東北,9h,5月,93.6775056390672
2027_chouseikeisu,純揚水・蓄電池,東北,9h,6月,98.9832500348523
2027_chouseikeisu,純揚水・蓄電池,東北,9h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,9h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,9h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,9h,10月,97.1660571994297
2027_chouseikeisu,純揚水・蓄電池,東北,9h,11月,95.6558131511579
2027_chouseikeisu,純揚水・蓄電池,東北,9h,12月,97.5015274038543
2027_chouseikeisu,純揚水・蓄電池,東北,9h,1月,97.1560785216793
2027_chouseikeisu,純揚水・蓄電池,東北,9h,2月,97.4570776312546
2027_chouseikeisu,純揚水・蓄電池,東北,9h,3月,96.6753881837395
2027_chouseikeisu,純揚水・蓄電池,東北,8h,4月,93.2943536894616
2027_chouseikeisu,純揚水・蓄電池,東北,8h,5月,92.6142257090444
2027_chouseikeisu,純揚水・蓄電池,東北,8h,6月,97.4675904137908
2027_chouseikeisu,純揚水・蓄電池,東北,8h,7月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,8h,8月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,8h,9月,100.0
2027_chouseikeisu,純揚水・蓄電池,東北,8h,10月,96.0821215918827
2027_chouseikeisu,純揚水・蓄電池,東北,8h,11月,94.1160547043326
2027_chouseikeisu,純揚水・蓄電池,東北,8h,12月,96.0288057354905
2027_chouseikeisu,純揚水・蓄電池,東北,8h,1月,95.8252354339145
2027_chouseikeisu,純揚水・蓄電池,東北,8h,2月,95.5172552890903
2027_chouseikeisu,純揚水・蓄電池,東北,8h,3月,95.3222005766293
2027_chouseikeisu,純揚水・蓄電池,東北,7h,4月,91.7611700897946
2027_chouseikeisu,純揚水・蓄電池,東北,7h,5月,91.4234707903441
2027_chouseikeisu,純揚水・蓄電池,東北,7h,6月,95.2266875989077
2027_chouseikeisu,純揚水・蓄電池,東北,7h,7月,99.7985339199711
2027_chouseikeisu,純揚水・蓄電池,東北,7h,8月,99.5564004442391
2027_chouseikeisu,純揚水・蓄電池,東北,7h,9月,98.2911487834692
2027_chouseikeisu,純揚水・蓄電池,東北,7h,10月,94.5738394992058
2027_chouseikeisu,純揚水・蓄電池,東北,7h,11月,92.0357033286641
2027_chouseikeisu,純揚水・蓄電池,東北,7h,12月,94.1789135640986
2027_chouseikeisu,純揚水・蓄電池,東北,7h,1月,94.2021796405939
2027_chouseikeisu,純揚水・蓄電池,東北,7h,2月,93.0234559556103
2027_chouseikeisu,純揚水・蓄電池,東北,7h,3月,93.5019651265259
2027_chouseikeisu,純揚水・蓄電池,東北,6h,4月,89.9934376834964
2027_chouseikeisu,純揚水・蓄電池,東北,6h,5月,90.1052408829665
2027_chouseikeisu,純揚水・蓄電池,東北,6h,6月,92.2605415902033
2027_chouseikeisu,純揚水・蓄電池,東北,6h,7月,97.4834692120897
2027_chouseikeisu,純揚水・蓄電池,東北,6h,8月,97.2175868272994
2027_chouseikeisu,純揚水・蓄電池,東北,6h,9月,95.4239381467275
2027_chouseikeisu,純揚水・蓄電池,東北,6h,10月,92.6412109213989
2027_chouseikeisu,純揚水・蓄電池,東北,6h,11月,89.4147590241523
2027_chouseikeisu,純揚水・蓄電池,東北,6h,12月,91.9518508896785
2027_chouseikeisu,純揚水・蓄電池,東北,6h,1月,92.2869111417177
2027_chouseikeisu,純揚水・蓄電池,東北,6h,2月,89.9756796308147
2027_chouseikeisu,純揚水・蓄電池,東北,6h,3月,91.2146818334291
2027_chouseikeisu,純揚水・蓄電池,東北,5h,4月,87.9911564705672
2027_chouseikeisu,純揚水・蓄電池,東北,5h,5月,88.6595359869115
2027_chouseikeisu,純揚水・蓄電池,東北,5h,6月,88.5691523876774
2027_chouseikeisu,純揚水・蓄電池,東北,5h,7月,94.3322068658355
2027_chouseikeisu,純揚水・蓄電池,東北,5h,8月,94.0553812943484
2027_chouseikeisu,純揚水・蓄電池,東北,5h,9月,91.6537101354135
